chrom	start	end	nSites	recombRate	CI95LO	CI95HI
b'10'	18408000	18585000	1258	2.355793901522652e-08	1.8202316047897468e-08	3.045375031498288e-08
b'10'	18585000	18762000	1227	5.42663946307244e-08	4.1655012825197055e-08	6.705169118552028e-08
b'10'	18762000	18939000	1261	6.229544503189078e-08	4.685908519708238e-08	7.200987287181494e-08
b'10'	18939000	19116000	1413	7.44293668834889e-08	6.091742598399787e-08	8.161135379978259e-08
b'10'	19116000	19293000	1308	3.146540131599424e-08	2.4536816543413393e-08	4.1647463442767654e-08
b'10'	19293000	19470000	1486	8.382442303248126e-08	7.141835201754474e-08	8.995954992788256e-08
b'10'	19470000	19647000	844	6.830406836092158e-08	5.335832283085103e-08	7.702202716023073e-08
b'10'	19647000	19824000	240	2.7924636418068847e-08	2.179803550258962e-08	3.701906047634461e-08
b'10'	19824000	19911089	267	1.8155016985242408e-08	1.3791877047007514e-08	2.386868034990169e-08
b'11'	0	166000	692	3.5106190541311324e-09	5.167966197260857e-10	6.754485829324413e-09
b'11'	166000	332000	872	1.990016378120345e-10	0	4.187729208270683e-09
b'11'	332000	498000	1207	1.5629835918247655e-08	1.152601854343563e-08	2.0888677680304586e-08
b'11'	498000	664000	1257	2.7128185094609496e-08	2.127515148127505e-08	3.562775352146578e-08
b'11'	664000	830000	1368	1.9800571207332852e-08	1.5277028555764006e-08	2.655189488522218e-08
b'11'	830000	996000	1519	2.3545474060430466e-08	1.8189851093101413e-08	3.044128536018683e-08
b'11'	996000	1162000	1345	3.026426648432545e-08	2.392906989477905e-08	3.956544080395685e-08
b'11'	1162000	1328000	1636	5.353993360043125e-08	4.092855179490391e-08	6.632523015522713e-08
b'11'	1328000	1494000	1391	2.145583036774561e-08	1.6470279195846803e-08	2.828919100064191e-08
b'11'	1494000	1660000	1636	2.5797121238467192e-08	1.99656577485979e-08	3.340339258457278e-08
b'11'	1660000	1826000	1361	2.4358266323281057e-08	1.9081588251017548e-08	3.169065959361281e-08
b'11'	1826000	1992000	1212	1.4134087413386086e-08	1.0384460271272732e-08	1.8545597503948926e-08
b'11'	1992000	2158000	1177	1.3420648943290863e-08	9.74627849094633e-09	1.7746163245585524e-08
b'11'	2158000	2324000	583	1.527022203743709e-08	1.1253419413585247e-08	2.0147899499371216e-08
b'11'	2324000	2490000	288	1.198747566987785e-08	8.514774876283665e-09	1.572531743931344e-08
b'11'	2490000	2656000	164	1.161772600812136e-08	8.145025214527175e-09	1.535556777755695e-08
b'11'	2656000	2822000	333	1.029032069496109e-08	7.111062149645001e-09	1.4233574862598723e-08
b'11'	2822000	2988000	174	1.913594337414519e-08	1.4841140416429076e-08	2.5706804829091645e-08
b'11'	2988000	3154000	181	1.216492459949275e-08	8.692223805898565e-09	1.5902766368928342e-08
b'11'	3154000	3320000	259	1.2019997845120067e-08	8.547297051525882e-09	1.5757839614555655e-08
b'11'	3320000	3486000	755	1.4650089244960156e-08	1.0900462102846802e-08	1.9061599335522995e-08
b'11'	3486000	3652000	494	1.2918885498831913e-08	9.26833923355497e-09	1.7068197104248895e-08
b'11'	3652000	3818000	933	1.0330297644624683e-08	7.151039099308594e-09	1.4273551812262316e-08
b'11'	3818000	3984000	909	1.1623940611659655e-08	8.151239818065469e-09	1.5361782381095243e-08
b'11'	3984000	4150000	1086	1.850118552636056e-08	1.4138045588125667e-08	2.4214848891019845e-08
b'11'	4150000	4316000	1152	1.0492375054868315e-08	7.313116509552227e-09	1.4435629222505949e-08
b'11'	4316000	4482000	1271	3.886524087382101e-09	9.890247802292165e-10	6.966096506677674e-09
b'11'	4482000	4648000	1404	8.792537745353624e-09	5.630115332525688e-09	1.2636862914664614e-08
b'11'	4648000	4814000	1035	5.752104451611472e-09	2.7393083057155815e-09	9.130918924265783e-09
b'11'	4814000	4980000	925	1.990016378120345e-10	0	4.187729208270683e-09
b'11'	4980000	5146000	1266	3.0288717872811918e-09	3.504935287614504e-11	6.272738562474472e-09
b'11'	5146000	5312000	1418	4.38392897472527e-09	1.55778574417541e-09	7.411025326085383e-09
b'11'	5312000	5478000	1050	2.877570939544894e-09	0	6.121437714738174e-09
b'11'	5478000	5644000	1291	2.411181091734478e-10	0	2.1139631961958517e-08
b'11'	5644000	5810000	1382	1.8346172415448736e-08	1.3983032477213842e-08	2.405983578010802e-08
b'11'	5810000	5976000	1424	1.278658043925603e-08	9.136034173979088e-09	1.6935892044673013e-08
b'11'	5976000	6142000	1570	3.0165771892804924e-08	2.3830575303258525e-08	3.946694621243632e-08
b'11'	6142000	6308000	1221	1.390814059367686e-08	1.0233770141332328e-08	1.8233654895971525e-08
b'11'	6308000	6474000	1307	2.0764325419543526e-08	1.5747434694469917e-08	2.714785228220683e-08
b'11'	6474000	6640000	1388	2.2347169158009704e-08	1.71377731767559e-08	2.9934068000513994e-08
b'11'	6640000	6806000	1471	7.072226492444785e-09	4.087217896587632e-09	1.06458683637576e-08
b'11'	6806000	6972000	1472	1.0589751842699322e-08	7.410493297383234e-09	1.4533006010336956e-08
b'11'	6972000	7138000	1535	5.114598611529641e-09	2.2884553809797812e-09	8.141694962889754e-09
b'11'	7138000	7304000	1726	1.3661789309699555e-08	9.987418857355023e-09	1.7987303611994217e-08
b'11'	7304000	7470000	1640	1.3701931248837619e-08	1.0027560796493086e-08	1.8027445551132283e-08
b'11'	7470000	7636000	1341	4.608102923509507e-09	1.7819596929596472e-09	7.63519927486962e-09
b'11'	7636000	7802000	1483	1.0170774821410733e-08	6.9915162760946444e-09	1.4114028989048366e-08
b'11'	7802000	7968000	1528	3.4069034850291175e-08	2.623939586868657e-08	4.4031141456600536e-08
b'11'	7968000	8134000	1006	1.283090761139643e-08	9.180361346119488e-09	1.6980219216813413e-08
b'11'	8134000	8300000	891	1.3491924396261034e-08	9.817553943916502e-09	1.7817438698555696e-08
b'11'	8300000	8466000	1039	1.087517797984763e-08	7.611106211420274e-09	1.4521231350179599e-08
b'11'	8466000	8632000	894	8.229387191078235e-09	5.251300080827963e-09	1.1548089970331845e-08
b'11'	8632000	8798000	1003	1.781737440367533e-08	1.380380008633449e-08	2.344090115904703e-08
b'11'	8798000	8964000	1015	5.025003827244373e-09	2.198860596694513e-09	8.052100178604486e-09
b'11'	8964000	9130000	1035	1.3428568336284393e-09	0	4.910915038079047e-09
b'11'	9130000	9296000	1162	1.990016378120345e-10	0	4.187729208270683e-09
b'11'	9296000	9462000	1215	4.474642937612348e-09	1.648499707062488e-09	7.501739288972461e-09
b'11'	9462000	9628000	1373	3.225099268915124e-09	2.3127683451007717e-10	6.468966044108404e-09
b'11'	9628000	9794000	1109	1.561881737117777e-08	1.1514999996365745e-08	2.08776591332347e-08
b'11'	9794000	9960000	1359	1.0893423065899219e-08	7.629351297471863e-09	1.4539476436231187e-08
b'11'	9960000	10126000	1233	9.320078216350074e-09	6.3397115073678e-09	1.2692229396864111e-08
b'11'	10126000	10292000	574	7.75984364568978e-09	4.781756535439509e-09	1.107854642494339e-08
b'11'	10292000	10458000	792	4.58742699253409e-09	1.7612837619842298e-09	7.614523343894203e-09
b'11'	10458000	10624000	811	7.285654126792005e-09	4.300645530934852e-09	1.085929599810482e-08
b'11'	10624000	10790000	1033	1.990016378120345e-10	0	4.187729208270683e-09
b'11'	10790000	10956000	1173	1.4435664088437015e-09	0	5.0116246132943094e-09
b'11'	10956000	11122000	1052	1.990016378120345e-10	0	4.187729208270683e-09
b'11'	11122000	11288000	1104	3.047358434950423e-10	0	4.293463413953691e-09
b'11'	11288000	11454000	1080	6.082025084626766e-09	3.0379528014952385e-09	9.213097197321022e-09
b'11'	11454000	11620000	861	7.455497041633927e-09	4.470488445776774e-09	1.1029138912946742e-08
b'11'	11620000	11786000	897	7.868346223749081e-09	4.890259113498809e-09	1.118704900300269e-08
b'11'	11786000	11952000	988	2.4597376437838586e-09	0	5.915283892926428e-09
b'11'	11952000	12118000	1091	2.8048930760417454e-09	0	6.048759851235026e-09
b'11'	12118000	12284000	781	6.040032513550086e-09	2.9959602304185592e-09	9.171104626244343e-09
b'11'	12284000	12450000	516	9.318271581604646e-09	6.337904872622373e-09	1.2690422762118684e-08
b'11'	12450000	12616000	553	1.5362338410857143e-08	1.1345535787005299e-08	2.0240015872791268e-08
b'11'	12616000	12782000	779	6.114409768640261e-09	3.070337485508734e-09	9.245481881334518e-09
b'11'	12782000	12948000	876	2.996478853793978e-09	2.6564193889313296e-12	6.240345628987258e-09
b'11'	12948000	13114000	921	7.290851295237747e-09	4.305842699380594e-09	1.0864493166550562e-08
b'11'	13114000	13280000	1016	5.584744628360296e-09	2.571948482464405e-09	8.963559101014607e-09
b'11'	13280000	13446000	856	7.663815501921788e-09	4.678806906064635e-09	1.1237457373234603e-08
b'11'	13446000	13612000	1168	4.586956772531856e-09	1.7608135419819958e-09	7.614053123891969e-09
b'11'	13612000	13778000	1026	1.0400599659695494e-08	7.221341114379405e-09	1.4343853827333127e-08
b'11'	13778000	13944000	1072	4.556802196248262e-09	1.7306589656984016e-09	7.583898547608375e-09
b'11'	13944000	14110000	1088	1.3977064946635865e-08	1.0302694494291332e-08	1.8302579248930526e-08
b'11'	14110000	14276000	1114	2.326204551680334e-08	1.7906422549474287e-08	3.01578568165597e-08
b'11'	14276000	14442000	1145	1.9231524526529074e-08	1.493672156881296e-08	2.5802385981475527e-08
b'11'	14442000	14608000	1295	1.736886151663239e-08	1.3355287199291551e-08	2.299238827200409e-08
b'11'	14608000	14774000	1114	1.213417331127649e-08	8.661472517682305e-09	1.5872015080712082e-08
b'11'	14774000	14940000	1198	1.454670684025851e-08	1.0797079698145156e-08	1.895821693082135e-08
b'11'	14940000	15106000	1086	1.365590743493477e-08	9.981536982590238e-09	1.7981421737229432e-08
b'11'	15106000	15272000	1233	7.659235813983776e-09	4.681148703733505e-09	1.0977938593237386e-08
b'11'	15272000	15438000	1116	1.569453104101113e-08	1.1590713666199106e-08	2.095337280306806e-08
b'11'	15438000	15604000	993	6.095644965744097e-09	3.05157268261257e-09	9.226717078438354e-09
b'11'	15604000	15770000	1225	1.4402863516768166e-08	1.0653236374654813e-08	1.8814373607331006e-08
b'11'	15770000	15936000	1220	1.5063864202070825e-08	1.104706157821898e-08	1.994154166400495e-08
b'11'	15936000	16102000	1338	1.8166984221790486e-08	1.3803844283555592e-08	2.388064758644977e-08
b'11'	16102000	16268000	1499	2.6578944204130816e-08	2.0422528293734197e-08	3.520425329331384e-08
b'11'	16268000	16434000	1313	2.2058275338040827e-08	1.684887935678702e-08	2.964517418054512e-08
b'11'	16434000	16600000	1298	1.5274390771491982e-08	1.1257588147640137e-08	2.0152068233426106e-08
b'11'	16600000	16766000	958	2.011376110232943e-08	1.5590218450760583e-08	2.6865084780218756e-08
b'11'	16766000	16932000	1089	1.6935423057087782e-08	1.2723161184449659e-08	2.1682918254053937e-08
b'11'	16932000	17098000	1279	2.9206070825874778e-08	2.261139344392004e-08	3.934627940979451e-08
b'11'	17098000	17264000	1095	5.9220415826982665e-08	4.536038572558464e-08	7.027774012760557e-08
b'11'	17264000	17430000	1128	2.1656589560278262e-08	1.6671038388379456e-08	2.8489950193174562e-08
b'11'	17430000	17596000	1160	5.330795579083733e-09	2.3179994331878426e-09	8.709610051738044e-09
b'11'	17596000	17762000	1128	4.524079283812107e-09	1.697936053262247e-09	7.55117563517222e-09
b'11'	17762000	17928000	1220	1.229176850746374e-08	8.819067713869555e-09	1.6029610276899332e-08
b'11'	17928000	18094000	1216	1.5298759716870903e-08	1.1281957093019058e-08	2.0176437178805027e-08
b'11'	18094000	18260000	1115	2.4980737459759537e-08	1.9276465693710163e-08	3.3125678181636526e-08
b'11'	18260000	18426000	962	1.6237805632714755e-08	1.2133988257902731e-08	2.1496647394771686e-08
b'11'	18426000	18592000	915	1.1026610819163503e-08	7.762539050736147e-09	1.4672664189495472e-08
b'11'	18592000	18758000	738	1.618089801314617e-08	1.2077080638334147e-08	2.1439739775203102e-08
b'11'	18758000	18924000	736	1.905340188989343e-08	1.4758598932177315e-08	2.5624263344839884e-08
b'11'	18924000	19090000	535	1.3804351214938197e-08	1.0129980762593664e-08	1.8129865517232858e-08
b'11'	19090000	19256000	153	3.0440572174373515e-08	2.4105375584827116e-08	3.974174649400491e-08
b'11'	19256000	19401079	344	2.082599573527509e-08	1.580910501020148e-08	2.720952259793839e-08
b'12'	0	179000	692	1.1397507157767548e-08	8.133435389340192e-09	1.5043560528099517e-08
b'12'	179000	358000	813	1.2990237946890168e-08	9.339691681613225e-09	1.713954955230715e-08
b'12'	358000	537000	1135	1.1001823900449262e-08	7.737752132021905e-09	1.464787727078123e-08
b'12'	537000	716000	1566	2.3115221383474275e-08	1.775959841614522e-08	3.001103268323063e-08
b'12'	716000	895000	1745	1.3912636556856114e-08	1.0238266104511581e-08	1.8238150859150775e-08
b'12'	895000	1074000	1157	2.072962675815062e-08	1.5712736033077012e-08	2.7113153620813924e-08
b'12'	1074000	1253000	1162	1.832159035866529e-08	1.3958450420430396e-08	2.4035253723324574e-08
b'12'	1253000	1432000	1608	1.3768389009153324e-08	1.0094018556808791e-08	1.8093903311447988e-08
b'12'	1432000	1611000	1478	4.5968334609101775e-08	3.454998887350969e-08	5.97912946301611e-08
b'12'	1611000	1790000	1608	2.654889687100562e-08	2.0392480960609e-08	3.5174205960188645e-08
b'12'	1790000	1969000	1552	3.8172002347373645e-08	2.9416249513495897e-08	5.0759514713142916e-08
b'12'	1969000	2148000	962	1.6457404552360822e-08	1.2245142679722699e-08	2.1204899749326977e-08
b'12'	2148000	2327000	1406	1.977789065424265e-08	1.5254348002673806e-08	2.652921433213198e-08
b'12'	2327000	2506000	1431	4.951005430061681e-08	3.7020995713310724e-08	6.320418013391359e-08
b'12'	2506000	2685000	1444	4.146607136226964e-08	3.229336361335288e-08	5.458338570810371e-08
b'12'	2685000	2864000	1496	2.074767248192056e-08	1.573078175684695e-08	2.7131199344583863e-08
b'12'	2864000	3043000	1483	4.1584067365944215e-08	3.2411359617027454e-08	5.470138171177828e-08
b'12'	3043000	3222000	1449	5.593906806872199e-08	4.292126256849586e-08	6.756478285957471e-08
b'12'	3222000	3401000	1221	1.6047044802334865e-08	1.1943227427522841e-08	2.1305886564391796e-08
b'12'	3401000	3580000	1802	1.6741686916518317e-08	1.2529425043880193e-08	2.148918211348447e-08
b'12'	3580000	3759000	1357	5.05384398738138e-09	2.2277007568315196e-09	8.080940338741493e-09
b'12'	3759000	3938000	1303	3.9439321750232396e-09	1.0464328678703551e-09	7.0235045943188125e-09
b'12'	3938000	4117000	1348	3.4791088143323207e-09	4.85286379927274e-10	6.722975589525601e-09
b'12'	4117000	4296000	1051	4.307351740609313e-09	1.4098524334564283e-09	7.386924159904886e-09
b'12'	4296000	4475000	1186	5.046625697873408e-09	2.220482467323548e-09	8.073722049233521e-09
b'12'	4475000	4654000	1586	9.347469218936336e-09	6.367102509954063e-09	1.2719620399450374e-08
b'12'	4654000	4833000	1341	8.568731198021772e-10	2.5587475761421163e-10	4.845600690260826e-09
b'12'	4833000	5012000	1245	4.265801891289125e-09	1.3683025841362408e-09	7.345374310584698e-09
b'12'	5012000	5191000	1626	1.6174812651362878e-08	1.2070995276550854e-08	2.143365441341981e-08
b'12'	5191000	5370000	1555	2.6880427275362348e-08	2.1027393662027902e-08	3.5379995702218634e-08
b'12'	5370000	5549000	1628	1.2279438294071833e-08	8.806737500477647e-09	1.601728006350742e-08
b'12'	5549000	5728000	1675	2.4224280239574957e-09	0	5.877974273100065e-09
b'12'	5728000	5907000	1488	1.892506207735393e-08	1.4630259119637815e-08	2.5495923532300383e-08
b'12'	5907000	6086000	1478	1.606479766978762e-08	1.1960980294975596e-08	2.132363943184455e-08
b'12'	6086000	6265000	1642	2.784526823137602e-08	2.1718667315896792e-08	3.693969228965178e-08
b'12'	6265000	6444000	1524	4.264657441677784e-08	3.2141711215245294e-08	5.513742845675935e-08
b'12'	6444000	6623000	1446	1.6336241103006934e-08	1.223242372819491e-08	2.1595082865063865e-08
b'12'	6623000	6802000	1532	7.557215802468016e-09	4.572207206610863e-09	1.1130857673780831e-08
b'12'	6802000	6981000	1518	1.2308514939122244e-08	8.835814145528058e-09	1.6046356708557835e-08
b'12'	6981000	7160000	1375	7.412602528096821e-09	4.427593932239668e-09	1.0986244399409636e-08
b'12'	7160000	7339000	1416	2.7005452814190414e-09	1.3303108017302856e-10	6.1560915305616105e-09
b'12'	7339000	7518000	1260	5.994660408071392e-09	2.950588124939865e-09	9.125732520765649e-09
b'12'	7518000	7697000	970	2.4321129061087696e-09	0	5.887659155251339e-09
b'12'	7697000	7876000	1089	7.550422505747559e-09	4.5723353954972876e-09	1.0869125285001169e-08
b'12'	7876000	8055000	951	6.398598638762226e-09	3.354526355630699e-09	9.529670751456483e-09
b'12'	8055000	8234000	1047	1.980048933848401e-09	3.536876659671078e-10	5.548107138299009e-09
b'12'	8234000	8413000	1156	5.747578240361905e-09	2.7347820944660142e-09	9.126392713016216e-09
b'12'	8413000	8592000	1189	5.027286181641184e-09	2.201142951091324e-09	8.054382533001297e-09
b'12'	8592000	8771000	1299	6.808111341716422e-09	3.823102745859269e-09	1.0381753213029237e-08
b'12'	8771000	8950000	1412	2.0508675603767663e-08	1.5491784878694054e-08	2.6892202466430966e-08
b'12'	8950000	9129000	1377	2.5075451042490173e-08	1.93711792764408e-08	3.322039176436717e-08
b'12'	9129000	9308000	1142	9.012977432365732e-09	5.850555019537795e-09	1.2857302601676721e-08
b'12'	9308000	9487000	1406	1.091634560355197e-08	7.652273835124614e-09	1.4562398973883939e-08
b'12'	9487000	9666000	1601	1.3570437387511204e-08	9.896066935166672e-09	1.789595168980587e-08
b'12'	9666000	9845000	1270	9.209565141018915e-09	6.047142728190979e-09	1.3053890310329905e-08
b'12'	9845000	10024000	1269	1.6795294746597544e-08	1.2583032873959421e-08	2.15427899435637e-08
b'12'	10024000	10203000	1007	3.6572836976348805e-09	6.634612632298337e-10	6.901150472828161e-09
b'12'	10203000	10382000	1093	3.0171850328397127e-09	2.336259843466596e-11	6.261051808032993e-09
b'12'	10382000	10561000	1316	8.738693430360992e-09	5.576271017533056e-09	1.2583018599671982e-08
b'12'	10561000	10740000	1363	5.767550216246255e-09	2.7547540703503647e-09	9.146364688900566e-09
b'12'	10740000	10919000	1154	2.7998333988247282e-09	0	6.0437001740180086e-09
b'12'	10919000	11098000	1099	7.65642824309324e-09	4.678341132842968e-09	1.097513102234685e-08
b'12'	11098000	11277000	1220	6.541705009266611e-09	3.497632726135084e-09	9.672777121960868e-09
b'12'	11277000	11456000	924	4.671527627319574e-09	1.845384396769714e-09	7.698623978679687e-09
b'12'	11456000	11635000	1003	1.1578796741620637e-08	8.106095948026451e-09	1.5316638511056225e-08
b'12'	11635000	11814000	1249	8.030998347328774e-09	5.052911237078502e-09	1.1349701126582383e-08
b'12'	11814000	11993000	1190	4.982015819671741e-09	2.155872589121881e-09	8.009112171031854e-09
b'12'	11993000	12172000	1037	1.990016378120345e-10	0	4.187729208270683e-09
b'12'	12172000	12351000	1043	1.990016378120345e-10	0	4.187729208270683e-09
b'12'	12351000	12530000	1074	1.990016378120345e-10	0	4.187729208270683e-09
b'12'	12530000	12709000	999	5.6957969773564e-10	0	4.558307268194289e-09
b'12'	12709000	12888000	1168	4.428918735221902e-09	1.5314194280690178e-09	7.508491154517475e-09
b'12'	12888000	13067000	1066	1.1532542793145874e-08	8.268471024718517e-09	1.5178596163477842e-08
b'12'	13067000	13246000	1040	5.965545835081566e-09	2.9527496891856757e-09	9.344360307735877e-09
b'12'	13246000	13425000	1517	1.732489732133582e-08	1.3311323003994981e-08	2.294842407670752e-08
b'12'	13425000	13604000	1378	1.598950472311415e-08	1.1885687348302128e-08	2.1248346485171083e-08
b'12'	13604000	13783000	1376	2.0873738189536977e-08	1.5856847464463368e-08	2.725726505220028e-08
b'12'	13783000	13962000	1309	1.3335638116571232e-08	9.661267664226699e-09	1.7661152418865896e-08
b'12'	13962000	14141000	1244	1.1309257037699195e-08	8.045185269271838e-09	1.4955310408031163e-08
b'12'	14141000	14320000	1370	1.4377928107526904e-08	1.062830096541355e-08	1.8789438198089743e-08
b'12'	14320000	14499000	1108	7.307276672730975e-10	1.297293050851319e-10	4.719455237731746e-09
b'12'	14499000	14678000	1262	1.0720448254899143e-08	7.541189709583055e-09	1.4663702422536777e-08
b'12'	14678000	14857000	1320	7.0158715876156655e-09	4.0308629917585125e-09	1.058951345892848e-08
b'12'	14857000	15036000	1201	6.022414387501481e-09	2.978342104369954e-09	9.153486500195738e-09
b'12'	15036000	15215000	1187	1.1336062327651094e-08	8.071990559223738e-09	1.4982115697983063e-08
b'12'	15215000	15394000	1449	1.2323113757788085e-08	8.8504129641939e-09	1.6060955527223677e-08
b'12'	15394000	15573000	1231	1.0095748607720989e-08	6.9164900624049005e-09	1.4039002775358622e-08
b'12'	15573000	15752000	975	7.562993183898975e-09	4.577984588041822e-09	1.113663505521179e-08
b'12'	15752000	15931000	985	1.0676123832583318e-08	7.49686528726723e-09	1.4619378000220951e-08
b'12'	15931000	16110000	870	2.382195016266312e-08	1.854527209039961e-08	3.115434343299487e-08
b'12'	16110000	16289000	894	1.0583138514597732e-08	7.403879969281643e-09	1.4526392682235365e-08
b'12'	16289000	16468000	885	6.502058038551952e-09	3.457985755420425e-09	9.633130151246209e-09
b'12'	16468000	16647000	677	7.983371385699017e-09	5.0052842754487455e-09	1.1302074164952627e-08
b'12'	16647000	16826000	789	1.11749501058331e-08	7.910878337405744e-09	1.4821003476165069e-08
b'12'	16826000	17005000	852	6.343151176042683e-09	3.2990788929111554e-09	9.47422328873694e-09
b'12'	17005000	17184000	845	5.996371368561335e-09	2.9835752226654447e-09	9.375185841215646e-09
b'12'	17184000	17363000	956	2.6058083251795156e-09	3.829412393350275e-11	6.061354574322085e-09
b'12'	17363000	17542000	751	7.953280055380626e-09	4.975192945130354e-09	1.1271982834634235e-08
b'12'	17542000	17721000	774	5.762509787801256e-09	2.749713641905365e-09	9.141324260455567e-09
b'12'	17721000	17900000	943	6.092829145379849e-09	3.048756862248322e-09	9.223901258074106e-09
b'12'	17900000	18079000	994	2.1021283078102004e-10	0	2.110872668356609e-08
b'12'	18079000	18258000	1027	4.147512687569293e-09	1.2500133804164086e-09	7.227085106864866e-09
b'12'	18258000	18437000	784	9.217998852988804e-09	6.055576440160868e-09	1.3062324022299794e-08
b'12'	18437000	18616000	861	4.470938923910542e-09	1.6447956933606818e-09	7.498035275270655e-09
b'12'	18616000	18795000	667	3.842139168925641e-09	9.446398617727568e-10	6.921711588221214e-09
b'12'	18795000	18974000	825	6.540409841892041e-09	3.496337558760514e-09	9.671481954586298e-09
b'12'	18974000	19153000	912	1.4152167509963204e-08	1.040254036784985e-08	1.8563677600526044e-08
b'12'	19153000	19332000	732	9.226562182221615e-09	6.246195473239342e-09	1.2598713362735653e-08
b'12'	19332000	19511000	739	1.2098565832861725e-08	8.62586503926754e-09	1.5836407602297313e-08
b'12'	19511000	19690000	248	6.737371526687351e-09	3.6932992435558236e-09	9.868443639381608e-09
b'12'	19690000	19869000	110	3.2885501126994595e-08	2.5395551399892666e-08	4.439747019389648e-08
b'12'	19869000	19897011	102	1.3433185393525856e-08	9.758814941181323e-09	1.775869969582052e-08
b'13'	0	168000	660	1.7410790841743857e-08	1.3397216524403018e-08	2.3034317597115557e-08
b'13'	168000	336000	890	1.0316449528067671e-08	7.137190982751583e-09	1.4259703695705305e-08
b'13'	336000	504000	1224	1.6180911762269043e-08	1.2077094387457019e-08	2.1439753524325974e-08
b'13'	504000	672000	717	1.6599839965669038e-08	1.2387578093030915e-08	2.1347335162635193e-08
b'13'	672000	840000	277	2.4928890892320258e-08	1.9224619126270883e-08	3.307383161419725e-08
b'13'	840000	1008000	254	1.8666869331533605e-08	1.430372939329871e-08	2.4380532696192888e-08
b'13'	1008000	1176000	631	1.731460747777817e-08	1.330103316043733e-08	2.2938134233149868e-08
b'13'	1176000	1344000	1328	2.918316341225719e-08	2.258848603030245e-08	3.932337199617692e-08
b'13'	1344000	1512000	1383	2.6449380719655676e-08	2.0292964809259057e-08	3.5074689808838695e-08
b'13'	1512000	1680000	1233	1.937675788634181e-08	1.5081954928625696e-08	2.5947619341288265e-08
b'13'	1680000	1848000	1272	3.178411498412458e-08	2.4473497095290776e-08	4.197590710548581e-08
b'13'	1848000	2016000	1280	4.522417620544461e-08	3.439542817384522e-08	6.021830179103249e-08
b'13'	2016000	2184000	1343	3.152005270449948e-08	2.4591467931918634e-08	4.1702114831272895e-08
b'13'	2184000	2352000	1503	2.748745242508812e-08	2.1634418811753672e-08	3.59870208519444e-08
b'13'	2352000	2520000	1430	9.9866631914465e-09	7.006296482464226e-09	1.3358814371960537e-08
b'13'	2520000	2688000	1411	3.822193658368542e-08	2.946618374980767e-08	5.080944894945469e-08
b'13'	2688000	2856000	1584	2.727852212883244e-08	2.1425488515497993e-08	3.5778090555688726e-08
b'13'	2856000	3024000	1694	5.3669123108764263e-08	4.105774130323692e-08	6.645441966356014e-08
b'13'	3024000	3192000	1748	3.7534486518686415e-08	2.9416419500072133e-08	4.9268459600759546e-08
b'13'	3192000	3360000	1560	1.2268796472968648e-08	8.796095679374462e-09	1.6006638242404236e-08
b'13'	3360000	3528000	1495	1.285416012799812e-08	9.203613862721177e-09	1.7003471733415102e-08
b'13'	3528000	3696000	1122	8.584304529627572e-09	5.4218821167996356e-09	1.2428629698938561e-08
b'13'	3696000	3864000	1488	2.9884299245675644e-08	2.3289621863720906e-08	4.002450782959537e-08
b'13'	3864000	4032000	1529	3.695478318483747e-08	2.8327884345101025e-08	4.838882880626538e-08
b'13'	4032000	4200000	1600	4.205846658593907e-08	3.288575883702231e-08	5.517578093177314e-08
b'13'	4200000	4368000	1338	3.422934962298258e-08	2.6399710641377975e-08	4.419145622929194e-08
b'13'	4368000	4536000	1238	2.0134331165058726e-08	1.561078851348988e-08	2.6885654842948054e-08
b'13'	4536000	4704000	1397	1.4652192860759622e-08	1.0902565718646268e-08	1.906370295132246e-08
b'13'	4704000	4872000	1259	9.063587953658785e-09	5.9011655408308485e-09	1.2907913122969774e-08
b'13'	4872000	5040000	1229	1.3897848000294634e-08	1.0223477547950102e-08	1.82233623025893e-08
b'13'	5040000	5208000	1246	8.484931369155496e-09	5.32250895632756e-09	1.2329256538466486e-08
b'13'	5208000	5376000	912	6.267121276383255e-09	3.2230489932517274e-09	9.398193389077511e-09
b'13'	5376000	5544000	1076	1.4258740375315873e-09	0	4.993932241982195e-09
b'13'	5544000	5712000	1312	7.94486559218276e-09	4.966778481932489e-09	1.126356837143637e-08
b'13'	5712000	5880000	1327	1.810422360061515e-08	1.3741083662380257e-08	2.3817886965274434e-08
b'13'	5880000	6048000	1303	1.4319277099178108e-08	1.0569649957064754e-08	1.8730787189740948e-08
b'13'	6048000	6216000	1685	1.562804853227425e-08	1.1524231157462227e-08	2.0886890294331182e-08
b'13'	6216000	6384000	1760	1.6016623493067543e-08	1.1912806118255519e-08	2.1275465255124474e-08
b'13'	6384000	6552000	1431	1.3428601435960219e-08	9.754230983615686e-09	1.775411573825488e-08
b'13'	6552000	6720000	1557	1.1226278331340092e-08	7.962206562912735e-09	1.487233170167206e-08
b'13'	6720000	6888000	1270	1.2857094190819075e-08	9.206547925542132e-09	1.7006405796236057e-08
b'13'	6888000	7056000	1427	8.234576110050252e-09	5.256488999799981e-09	1.1553278889303862e-08
b'13'	7056000	7224000	1359	2.308072483418759e-08	1.7725101866858538e-08	2.997653613394395e-08
b'13'	7224000	7392000	1656	2.1537344792518807e-08	1.655179362062e-08	2.8370705425415106e-08
b'13'	7392000	7560000	1638	1.2444208030962926e-08	8.793661765685983e-09	1.6593519636379908e-08
