chrom	start	end	nSites	recombRate
b'1'	139320000	139455000	684	1.79151792990585e-08
b'1'	139455000	139590000	798	5.976227446553172e-09
b'1'	139590000	139725000	561	2.0459266123600295e-08
b'1'	139725000	139860000	651	1.3517115374305899e-08
b'1'	139860000	139995000	779	8.951493638932755e-09
b'1'	139995000	140130000	406	1.926522492266486e-08
b'1'	140130000	140265000	473	1.838379615356536e-08
b'1'	140265000	140400000	788	1.3802054946536694e-08
b'1'	140400000	140535000	526	2.0620044241732492e-08
b'1'	140535000	140670000	449	1.1010257049765518e-08
b'1'	140670000	140805000	558	7.2915730338543415e-09
b'1'	140805000	140940000	588	1.7611931394810908e-08
b'1'	140940000	141075000	630	1.8232759288988214e-08
b'1'	141075000	141210000	629	1.179312110681784e-08
b'1'	141210000	141345000	714	2.4051895431193354e-08
b'1'	141345000	141480000	664	1.7003744444202423e-08
b'1'	141480000	141615000	737	1.0603491999412133e-08
b'1'	141615000	141750000	468	1.6587044277661492e-08
b'1'	141750000	141885000	740	9.825104656767044e-09
b'1'	141885000	142020000	999	2.5977737255915886e-09
b'1'	142020000	142155000	1484	3.982912610417286e-09
b'1'	142155000	142290000	1254	7.96690795074672e-09
b'1'	142290000	142425000	1124	2.909832067775775e-09
b'1'	142425000	142560000	1069	3.0833679970212036e-09
b'1'	142560000	142695000	931	1.090513400610824e-08
b'1'	142695000	142830000	1206	4.371858797528129e-09
b'1'	142830000	142965000	1328	2.1471902206440826e-09
b'1'	142965000	143100000	1243	7.0351738908819325e-09
b'1'	143100000	143235000	1135	1.0108740812149541e-08
b'1'	143235000	143370000	1194	1.4858738285240668e-08
b'1'	143370000	143505000	1302	1.1338443113078949e-08
b'1'	143505000	143640000	959	2.6539506358624756e-08
b'1'	143640000	143775000	1078	1.5867679169682752e-08
b'1'	143775000	143910000	1012	3.7789031252376155e-09
b'1'	143910000	144045000	1097	5.312208057784722e-09
b'1'	144045000	144180000	1205	5.085331031443787e-09
b'1'	144180000	144315000	1267	1.4017415707559763e-08
b'1'	144315000	144450000	1275	1.1598095298522951e-08
b'1'	144450000	144585000	1172	1.576439575866579e-08
b'1'	144585000	144720000	1159	1.840017135890631e-08
b'1'	144720000	144855000	1308	1.2136145223535092e-08
b'1'	144855000	144990000	1143	3.7182887421426536e-09
b'1'	144990000	145125000	1256	6.482335409308312e-09
b'1'	145125000	145260000	1359	8.914535996651925e-09
b'1'	145260000	145395000	1211	1.0987738736325213e-08
b'1'	145395000	145530000	1086	1.0673648273780498e-08
b'1'	145530000	145665000	1097	9.414522849904298e-09
b'1'	145665000	145800000	1245	9.583301582635908e-09
b'1'	145800000	145935000	905	8.165863258358523e-09
b'1'	145935000	146070000	771	9.872797614186591e-09
b'1'	146070000	146205000	720	7.467512309777857e-09
b'1'	146205000	146340000	887	1.943848942836005e-09
b'1'	146340000	146475000	972	0
b'1'	146475000	146610000	826	7.685232420285817e-09
b'1'	146610000	146745000	935	1.0133723618843414e-10
b'1'	146745000	146880000	816	7.244867263457029e-09
b'1'	146880000	147015000	610	1.605812377023658e-08
b'1'	147015000	147150000	816	1.0503761361745381e-08
b'1'	147150000	147285000	800	5.461732518845916e-09
b'1'	147285000	147420000	638	1.0468247377366146e-08
b'1'	147420000	147555000	445	1.0649147336822002e-08
b'1'	147555000	147690000	451	1.2903079546827525e-08
b'1'	147690000	147825000	487	2.1266217269012654e-08
b'1'	147825000	147960000	347	1.845414766547851e-08
b'1'	147960000	148095000	494	2.350542966807106e-08
b'1'	148095000	148230000	574	1.1373651866930417e-08
b'1'	148230000	148365000	683	1.2555289984122723e-08
b'1'	148365000	148500000	845	8.761796990663183e-09
b'1'	148500000	148635000	477	1.607711130892327e-08
b'1'	148635000	148770000	724	1.5533622230902836e-08
b'1'	148770000	148905000	718	1.0831760436987749e-08
b'1'	148905000	149040000	606	1.205785221825088e-08
b'1'	149040000	149175000	518	1.7733734874336902e-08
b'1'	149175000	149310000	587	1.5960246514333018e-08
b'1'	149310000	149445000	439	1.9667393641242024e-08
b'1'	149445000	149580000	505	1.5903030914412092e-08
b'1'	149580000	149715000	645	1.5009788898940687e-08
b'1'	149715000	149850000	744	9.223272550750156e-09
b'1'	149850000	149985000	573	1.8545752571527715e-08
b'1'	149985000	150120000	715	1.832533213328763e-08
b'1'	150120000	150255000	660	1.501170552666909e-08
b'1'	150255000	150390000	642	1.1065737510379954e-08
b'1'	150390000	150525000	459	2.209301389837894e-08
b'1'	150525000	150660000	580	2.323505316678664e-08
b'1'	150660000	150795000	704	1.1490574407836736e-08
b'1'	150795000	150930000	521	1.859208024104604e-08
b'1'	150930000	151065000	842	1.154610986494266e-08
b'1'	151065000	151200000	690	1.981357156579609e-08
b'1'	151200000	151335000	534	1.6344328261771627e-08
b'1'	151335000	151470000	666	1.8018443461303442e-08
b'1'	151470000	151605000	613	1.6110304441361656e-08
b'1'	151605000	151740000	544	1.4899339445082666e-08
b'1'	151740000	151875000	767	8.533143577647145e-09
b'1'	151875000	152010000	741	1.8898537190572034e-08
b'1'	152010000	152145000	433	1.742671421077314e-08
b'1'	152145000	152280000	961	8.185854483014891e-09
b'1'	152280000	152415000	1117	8.305691837970144e-09
b'1'	152415000	152550000	959	7.068383522267764e-09
b'1'	152550000	152685000	1153	1.1930087119047443e-08
b'1'	152685000	152820000	1033	3.474967764846408e-09
b'1'	152820000	152955000	933	4.3716910582290865e-09
b'1'	152955000	153090000	1064	8.43272823366135e-09
b'1'	153090000	153225000	1161	7.248224799262451e-09
b'1'	153225000	153360000	1127	5.475740125228248e-09
b'1'	153360000	153495000	1097	4.599156547028962e-09
b'1'	153495000	153630000	1032	2.0819396333165643e-09
b'1'	153630000	153765000	1155	1.585721333735233e-08
b'1'	153765000	153900000	1198	9.235561516773444e-09
b'1'	153900000	154035000	1012	2.5100955690347234e-09
b'1'	154035000	154170000	1030	3.1524655889284028e-09
b'1'	154170000	154305000	1090	1.1215905430391571e-08
b'1'	154305000	154440000	1237	1.0047785450807345e-08
b'1'	154440000	154575000	1117	6.5048234746783e-09
b'1'	154575000	154710000	1134	1.0696290329326656e-08
b'1'	154710000	154845000	966	1.4488512903832791e-08
b'1'	154845000	154980000	1087	1.2557115867640168e-08
b'1'	154980000	155115000	936	1.4562375941727537e-08
b'1'	155115000	155250000	674	1.6947403288496178e-08
b'1'	155250000	155385000	1001	1.2407019443067489e-08
b'1'	155385000	155520000	1111	5.300705541589727e-09
b'1'	155520000	155655000	919	1.2361193616534003e-08
b'1'	155655000	155790000	762	1.7611337432702823e-08
b'1'	155790000	155925000	799	1.7221626794360276e-08
b'1'	155925000	156060000	864	1.1910744852990644e-08
b'1'	156060000	156195000	666	1.4446451587141753e-08
b'1'	156195000	156330000	607	1.9086838302870066e-08
b'1'	156330000	156465000	675	1.3939573673505765e-08
b'1'	156465000	156600000	561	2.3407640406553882e-08
b'1'	156600000	156735000	656	2.065377084013832e-08
b'1'	156735000	156870000	821	1.7040061377357402e-08
b'1'	156870000	157005000	1022	3.5562278308464703e-09
b'1'	157005000	157140000	1019	1.126282843693027e-08
b'1'	157140000	157275000	694	1.4982205408634215e-08
b'1'	157275000	157410000	553	1.5418080101932903e-08
b'1'	157410000	157545000	551	2.574422821853101e-08
b'1'	157545000	157680000	430	1.4888857113804798e-08
b'1'	157680000	157815000	417	2.641867769191041e-08
b'1'	157815000	157950000	692	1.163612537238782e-08
b'1'	157950000	158085000	423	3.3363308782970977e-08
b'1'	158085000	158220000	405	1.2866600374022655e-08
b'1'	158220000	158355000	350	2.208097379147964e-08
b'1'	158355000	158490000	430	1.5095646671629257e-08
b'1'	158490000	158625000	291	1.3452106771540935e-08
b'1'	158625000	158760000	298	1.3652409493194228e-08
b'1'	158760000	158895000	426	2.155408815423983e-08
b'1'	158895000	159030000	405	1.9378508070746868e-08
b'1'	159030000	159165000	473	1.6669022047875486e-08
b'1'	159165000	159300000	247	2.829202318151147e-08
b'1'	159300000	159435000	381	2.5981927179484753e-08
b'1'	159435000	159570000	474	2.5859210758200037e-08
b'1'	159570000	159705000	448	2.4883271893388412e-08
b'1'	159705000	159840000	404	1.9417529456370835e-08
b'1'	159840000	159975000	323	1.741063873631081e-08
b'1'	159975000	160110000	303	2.1197012433947054e-08
b'1'	160110000	160245000	404	2.0220370988956653e-08
b'1'	160245000	160380000	360	1.7135348298511817e-08
b'1'	160380000	160515000	620	1.6149866167514506e-08
b'1'	160515000	160650000	553	3.257763440520355e-08
b'1'	160650000	160785000	629	2.1685929868374915e-08
b'1'	160785000	160920000	700	1.847338543820148e-08
b'1'	160920000	161055000	492	1.0828815374868494e-08
b'1'	161055000	161190000	521	1.6723548319362582e-08
b'1'	161190000	161325000	730	1.2945066618255055e-08
b'1'	161325000	161460000	934	3.239607529693243e-09
b'1'	161460000	161595000	828	1.037398064112886e-08
b'1'	161595000	161730000	776	1.3023367873012988e-08
b'1'	161730000	161865000	810	9.691146952621908e-09
b'1'	161865000	162000000	770	1.148126900147674e-08
b'1'	162000000	162135000	550	1.2791964635422483e-08
b'1'	162135000	162270000	524	1.4198417410524874e-08
b'1'	162270000	162405000	590	1.1741652640257549e-08
b'1'	162405000	162540000	685	1.835215667201155e-08
b'1'	162540000	162675000	481	2.3123978127837927e-08
b'1'	162675000	162810000	313	1.9582234323995368e-08
b'1'	162810000	162945000	258	1.982154330723747e-08
b'1'	162945000	163080000	381	1.61547883535028e-08
b'1'	163080000	163215000	353	3.509074583082627e-08
b'1'	163215000	163350000	541	2.008996468324944e-08
b'1'	163350000	163485000	665	1.3835965783189014e-08
b'1'	163485000	163620000	428	2.4020730294378638e-08
b'1'	163620000	163755000	634	1.8856382379845463e-08
b'1'	163755000	163890000	534	1.7537988612003503e-08
b'1'	163890000	164025000	443	2.187385150488167e-08
b'1'	164025000	164160000	468	2.0223023194758728e-08
b'1'	164160000	164295000	572	1.9970645670226476e-08
b'1'	164295000	164430000	418	2.4200405206986568e-08
b'1'	164430000	164565000	408	1.8698437955937257e-08
b'1'	164565000	164700000	791	1.2077463967115976e-08
b'1'	164700000	164835000	686	1.4589252727118374e-08
b'1'	164835000	164970000	895	1.3066130394970518e-08
b'1'	164970000	165105000	1096	1.561499503971045e-08
b'1'	165105000	165240000	1063	1.9887199493689717e-08
b'1'	165240000	165375000	1151	1.3787579869976703e-08
b'1'	165375000	165510000	1185	8.820126269536766e-09
b'1'	165510000	165645000	1108	1.5691904883233704e-08
b'1'	165645000	165780000	1271	1.5407935999077694e-08
b'1'	165780000	165915000	1007	1.2577120841419414e-08
b'1'	165915000	166050000	1154	1.2831559359470225e-08
b'1'	166050000	166185000	914	1.5787447538073542e-08
b'1'	166185000	166320000	841	1.3906168804575146e-08
b'1'	166320000	166455000	1008	1.0916345040898338e-08
b'1'	166455000	166590000	1098	1.8145001387518687e-08
b'1'	166590000	166725000	915	1.815555521423549e-08
b'1'	166725000	166860000	1038	3.177669918850398e-08
b'1'	166860000	166995000	1120	2.049408440236219e-08
b'1'	166995000	167130000	1323	2.6980345860192645e-08
b'1'	167130000	167265000	1109	2.0850344799668637e-08
b'1'	167265000	167400000	1153	2.0980058149583082e-08
b'1'	167400000	167535000	1248	2.3084325657474118e-08
b'1'	167535000	167670000	1196	1.5683680157931474e-08
b'1'	167670000	167805000	1183	1.346790726354582e-08
b'1'	167805000	167940000	1225	1.1303921815371095e-08
b'1'	167940000	168075000	1339	2.6549162367617997e-08
b'1'	168075000	168210000	1257	2.6872378123013078e-08
b'1'	168210000	168345000	997	1.906001101432157e-08
b'1'	168345000	168480000	1199	2.4961086429196665e-08
b'1'	168480000	168615000	1365	2.785556827522757e-08
b'1'	168615000	168750000	935	2.3413837136232443e-08
b'1'	168750000	168885000	770	2.372242519980365e-08
b'1'	168885000	169020000	808	2.5320393632131623e-08
b'1'	169020000	169155000	877	1.8381099950570095e-08
b'1'	169155000	169290000	831	2.351498668337962e-08
b'1'	169290000	169425000	1348	1.7210621996413262e-08
b'1'	169425000	169560000	1021	1.269690594970775e-08
b'1'	169560000	169695000	1318	2.177969613653965e-08
b'1'	169695000	169830000	1299	1.9219979309116587e-08
b'1'	169830000	169965000	1222	2.481261377603521e-08
b'1'	169965000	170100000	919	1.7076262817880255e-08
b'1'	170100000	170235000	1104	2.042207337131835e-08
b'1'	170235000	170370000	1285	2.210762371634308e-08
b'1'	170370000	170505000	1333	1.6405528357500956e-08
b'1'	170505000	170640000	1061	1.1725827399831493e-08
b'1'	170640000	170775000	1321	1.0289442784236038e-08
b'1'	170775000	170910000	1090	3.922163485918174e-09
b'1'	170910000	171045000	1019	0
b'1'	171045000	171180000	986	2.8160355515407173e-09
b'1'	171180000	171315000	1060	7.691430524876669e-09
b'1'	171315000	171450000	1008	0
b'1'	171450000	171585000	1179	1.1394256302466897e-08
b'1'	171585000	171720000	1008	1.7370439050856682e-08
b'1'	171720000	171855000	1055	1.1205538591745832e-08
b'1'	171855000	171990000	1302	1.701409203407614e-08
b'1'	171990000	172125000	1344	1.6140217033082702e-08
b'1'	172125000	172260000	1100	9.921167028451456e-09
b'1'	172260000	172395000	965	7.946773735212477e-09
b'1'	172395000	172530000	1114	1.2182504516036021e-08
b'1'	172530000	172665000	1007	1.0083783404311682e-08
b'1'	172665000	172800000	1247	9.688883846997121e-09
b'1'	172800000	172935000	1173	8.037066974939663e-09
b'1'	172935000	173070000	1424	1.3842870592695501e-08
b'1'	173070000	173205000	1169	1.2204835841405263e-08
b'1'	173205000	173340000	1271	1.745108315615206e-08
b'1'	173340000	173475000	1299	2.0812248730013977e-08
b'1'	173475000	173610000	1215	9.277895066097357e-09
b'1'	173610000	173745000	1255	1.4454140096651962e-08
b'1'	173745000	173880000	1372	1.0202960801369063e-08
b'1'	173880000	174015000	1154	8.820384753046766e-09
b'1'	174015000	174150000	1448	1.223722327524333e-08
b'1'	174150000	174285000	1384	4.292402616448919e-09
b'1'	174285000	174420000	1188	2.4359976152130572e-08
b'1'	174420000	174555000	1078	1.898471944256039e-08
b'1'	174555000	174690000	1213	1.697508302266276e-08
b'1'	174690000	174825000	1438	2.553795975246341e-08
b'1'	174825000	174960000	1181	3.894483751751594e-09
b'1'	174960000	175095000	1164	1.1116565267814394e-08
b'1'	175095000	175230000	1106	1.0414403062373517e-08
b'1'	175230000	175365000	1253	2.592208274727064e-08
b'1'	175365000	175500000	1338	1.1558360333421909e-08
b'1'	175500000	175635000	1280	1.981125621350439e-08
b'1'	175635000	175770000	1313	2.533193739569523e-08
b'1'	175770000	175905000	1157	9.154958658846683e-09
b'1'	175905000	176040000	1320	1.0717868202762493e-08
b'1'	176040000	176175000	1266	5.5741205990289325e-09
b'1'	176175000	176310000	1287	1.3565660777343531e-08
b'1'	176310000	176445000	1514	1.1549910122504574e-08
b'1'	176445000	176580000	995	6.2394324053473845e-09
b'1'	176580000	176715000	1271	4.782399357022257e-09
b'1'	176715000	176850000	1330	9.297735050402133e-09
b'1'	176850000	176985000	1371	1.2563927183111122e-08
b'1'	176985000	177120000	1224	3.429529663577923e-09
b'1'	177120000	177255000	1096	6.37169621755465e-09
b'1'	177255000	177390000	1019	9.110713981443516e-09
b'1'	177390000	177525000	1122	1.093793666345705e-08
b'1'	177525000	177660000	1167	1.8190494485278663e-08
b'1'	177660000	177795000	1345	1.8718933773403042e-08
b'1'	177795000	177930000	1265	2.0163182887281473e-08
b'1'	177930000	178065000	1334	1.84903559805628e-08
b'1'	178065000	178200000	1515	1.752990962740372e-08
b'1'	178200000	178335000	1038	1.189645951432629e-08
b'1'	178335000	178470000	1227	9.602242374304832e-09
b'1'	178470000	178605000	1336	1.12728515475042e-08
b'1'	178605000	178740000	1359	1.2513236916905407e-08
b'1'	178740000	178875000	1338	2.2284364566130054e-08
b'1'	178875000	179010000	1171	1.8129715112709227e-08
b'1'	179010000	179145000	1253	1.8891126413343847e-08
b'1'	179145000	179280000	1251	1.4726149993733614e-08
b'1'	179280000	179415000	1373	1.1782627776241676e-08
b'1'	179415000	179550000	1206	1.5435343500611403e-08
b'1'	179550000	179685000	1252	1.3936416874894276e-08
b'1'	179685000	179820000	1324	1.6995984439253277e-08
b'1'	179820000	179955000	1349	1.8786113362669547e-08
b'1'	179955000	180090000	1339	2.0758162430458794e-08
b'1'	180090000	180225000	1041	3.6209257034345144e-09
b'1'	180225000	180360000	1277	7.275833037990091e-09
b'1'	180360000	180495000	1136	8.716622872553848e-09
b'1'	180495000	180630000	1076	4.290601481352648e-09
b'1'	180630000	180765000	961	4.8316212169052075e-09
b'1'	180765000	180900000	1108	3.931933612631257e-09
b'1'	180900000	181035000	1118	2.2519667864049775e-09
b'1'	181035000	181170000	1015	5.13315048079376e-09
b'1'	181170000	181305000	1230	1.262562499708843e-08
b'1'	181305000	181440000	1224	9.644149700819703e-09
b'1'	181440000	181575000	1171	8.585959458248919e-09
b'1'	181575000	181710000	1228	1.065582666071338e-08
b'1'	181710000	181845000	1162	1.2640941519968206e-08
b'1'	181845000	181980000	1353	2.430763461626789e-08
b'1'	181980000	182115000	728	1.454190074794606e-08
b'1'	182115000	182250000	727	1.9159198561634867e-08
b'1'	182250000	182385000	1233	1.3259352318344558e-08
b'1'	182385000	182520000	1143	0
b'1'	182520000	182655000	1205	3.5350486819739268e-09
b'1'	182655000	182790000	754	1.4358371956197016e-08
b'1'	182790000	182925000	613	2.7080636087160298e-08
b'1'	182925000	183060000	939	6.8340379723825825e-09
b'1'	183060000	183195000	724	1.5185266204335692e-08
b'1'	183195000	183330000	703	1.1783010001857527e-08
b'1'	183330000	183465000	704	1.0219393753026077e-08
b'1'	183465000	183600000	769	1.1050519981184857e-08
b'1'	183600000	183735000	899	5.793251369543595e-09
b'1'	183735000	183870000	882	5.186359586309691e-09
b'1'	183870000	184005000	1036	4.225848612273106e-09
b'1'	184005000	184140000	987	6.2868971273272555e-09
b'1'	184140000	184275000	1213	1.7679651324606294e-08
b'1'	184275000	184410000	1116	2.2597063617440088e-08
b'1'	184410000	184545000	1312	2.196860221024406e-08
b'1'	184545000	184680000	1143	2.173589555580526e-08
b'1'	184680000	184815000	1430	3.508551497702949e-08
b'1'	184815000	184950000	1581	3.179646561500139e-08
b'1'	184950000	185085000	1427	3.322449695099576e-08
b'1'	185085000	185220000	1262	2.78221689059461e-08
b'1'	185220000	185355000	1219	2.0415321177075746e-08
b'1'	185355000	185490000	1212	1.218077212655411e-08
b'1'	185490000	185625000	1218	1.3441412703770837e-08
b'1'	185625000	185760000	1221	1.692133770135481e-08
b'1'	185760000	185895000	1125	2.45103475591607e-08
b'1'	185895000	186030000	1190	2.3833244505066937e-08
b'1'	186030000	186165000	1284	1.621140999131564e-08
b'1'	186165000	186300000	1254	1.9788079317078496e-08
b'1'	186300000	186435000	1026	1.6577342896562772e-08
b'1'	186435000	186570000	1142	8.91701908824267e-09
b'1'	186570000	186705000	1148	9.323553153331801e-09
b'1'	186705000	186840000	1263	1.4141069819024373e-08
b'1'	186840000	186975000	1210	1.5539102631279746e-08
b'1'	186975000	187110000	1375	1.61711580591946e-08
b'1'	187110000	187245000	1190	9.414740086045682e-09
b'1'	187245000	187380000	1205	6.8038613975023825e-09
b'1'	187380000	187515000	1159	1.0010354838699707e-08
b'1'	187515000	187650000	1285	1.2197067586982396e-08
b'1'	187650000	187785000	1205	1.1654782932125577e-08
b'1'	187785000	187920000	1352	1.9263372915813956e-08
b'1'	187920000	188055000	1158	1.414332742500001e-08
b'1'	188055000	188190000	1349	2.9299768579719808e-08
b'1'	188190000	188325000	1364	3.709350408014298e-08
b'1'	188325000	188460000	1294	2.7356222131101048e-08
b'1'	188460000	188595000	1120	1.1098677658957489e-08
b'1'	188595000	188730000	1146	1.4169667994598825e-08
b'1'	188730000	188865000	1022	1.3740571618876198e-08
b'1'	188865000	189000000	1127	1.7837554501145886e-08
b'1'	189000000	189135000	946	1.124030187401624e-08
b'1'	189135000	189270000	929	4.246466796932457e-09
b'1'	189270000	189405000	1253	9.491999157289895e-09
b'1'	189405000	189540000	1437	2.5541578521603408e-08
b'1'	189540000	189675000	1222	1.56328881482165e-08
b'1'	189675000	189810000	1318	1.0938789109075134e-08
b'1'	189810000	189945000	916	4.04927412687289e-09
b'1'	189945000	190080000	803	5.135399837295672e-09
b'1'	190080000	190215000	524	1.2788744590845782e-08
b'1'	190215000	190350000	644	1.069676054932889e-08
b'1'	190350000	190485000	941	2.8508703292500596e-09
b'1'	190485000	190620000	944	1.1282321943338662e-08
b'1'	190620000	190755000	926	9.348736046784761e-09
b'1'	190755000	190890000	800	6.406124021226974e-09
b'1'	190890000	191025000	790	1.2283079349847133e-08
b'1'	191025000	191160000	866	1.6150418882253973e-08
b'1'	191160000	191295000	954	1.1314225408051621e-08
b'1'	191295000	191430000	939	7.768917831560559e-09
b'1'	191430000	191565000	1052	2.104588620007124e-08
b'1'	191565000	191700000	1116	1.4940724304928386e-08
b'1'	191700000	191835000	1186	1.9339316195999285e-08
b'1'	191835000	191970000	1305	1.9439544551914013e-08
b'1'	191970000	192105000	1054	2.940274401038443e-08
b'1'	192105000	192240000	1241	1.9385432129025376e-08
b'1'	192240000	192375000	1136	1.2428894297557371e-08
b'1'	192375000	192510000	1386	9.05204922397185e-09
b'1'	192510000	192645000	1404	1.1492711021531094e-08
b'1'	192645000	192780000	1557	1.471406176490426e-08
b'1'	192780000	192915000	1615	9.248364699992158e-09
b'1'	192915000	193050000	1230	1.2346028334005823e-08
b'1'	193050000	193185000	1164	1.580516465780683e-08
b'1'	193185000	193320000	1116	1.2489247447317761e-08
b'1'	193320000	193455000	646	3.1994243997695316e-08
b'1'	193455000	193590000	1081	2.115734483954809e-08
b'1'	193590000	193725000	1127	3.707114611584817e-08
b'1'	193725000	193860000	1038	4.113394601476468e-08
b'1'	193860000	193995000	1061	2.489027019693043e-08
b'1'	193995000	194130000	1298	1.9998223660883802e-08
b'1'	194130000	194265000	1353	2.431794233368528e-08
b'1'	194265000	194400000	1252	3.273027304259533e-08
b'1'	194400000	194535000	1168	3.0262656089644866e-08
b'1'	194535000	194670000	1292	3.666562673602702e-08
b'1'	194670000	194805000	1313	6.143283058298158e-08
b'1'	194805000	194940000	1389	3.4140276528679494e-08
b'1'	194940000	195075000	1350	3.1370204308415034e-08
b'1'	195075000	195210000	1343	4.116580178720768e-08
b'1'	195210000	195276750	544	4.139722599221057e-08
b'10'	0	177000	931	9.8728828587484e-09
b'10'	177000	354000	569	3.075968275674283e-08
b'10'	354000	531000	1344	3.560821744363539e-08
b'10'	531000	708000	1271	3.148367994421726e-08
b'10'	708000	885000	1319	4.1450511405358434e-08
b'10'	885000	1062000	1681	5.181963360854227e-08
b'10'	1062000	1239000	1349	2.9066766319139247e-08
b'10'	1239000	1416000	1474	4.1924986932985234e-08
b'10'	1416000	1593000	1578	2.9529999017129303e-08
b'10'	1593000	1770000	1754	5.465221415357736e-08
b'10'	1770000	1947000	1548	6.820880255867953e-08
b'10'	1947000	2124000	1470	6.221499893441656e-08
b'10'	2124000	2301000	1595	7.046760470800642e-08
b'10'	2301000	2478000	1197	3.619088602219282e-08
b'10'	2478000	2655000	1248	2.5119264588193704e-08
b'10'	2655000	2832000	1711	2.5249598023549695e-08
b'10'	2832000	3009000	1520	4.107359930990564e-08
b'10'	3009000	3186000	1507	2.985322027217354e-08
b'10'	3186000	3363000	1407	2.3914665435804604e-08
b'10'	3363000	3540000	1652	1.2717119910154652e-08
b'10'	3540000	3717000	1332	1.998136861115461e-08
b'10'	3717000	3894000	1463	2.1876016425904427e-09
b'10'	3894000	4071000	1469	1.5147211382049652e-08
b'10'	4071000	4248000	1287	1.6638061772991567e-08
b'10'	4248000	4425000	1155	6.235285669889093e-09
b'10'	4425000	4602000	1075	6.562242561617732e-09
b'10'	4602000	4779000	1006	1.9136256209380452e-09
b'10'	4779000	4956000	1338	7.303735507947204e-09
b'10'	4956000	5133000	1268	8.219207105278597e-09
b'10'	5133000	5310000	1233	9.835831722432037e-09
b'10'	5310000	5487000	992	0
b'10'	5487000	5664000	1228	0
b'10'	5664000	5841000	1259	4.887885377523369e-09
b'10'	5841000	6018000	1261	0
b'10'	6018000	6195000	1208	1.0647300263790576e-09
b'10'	6195000	6372000	1331	8.708838119183534e-09
b'10'	6372000	6549000	1246	1.5655198284071802e-09
b'10'	6549000	6726000	1192	0
b'10'	6726000	6903000	1304	0
b'10'	6903000	7080000	1070	4.275903669002123e-09
b'10'	7080000	7257000	1192	8.868053771127735e-10
b'10'	7257000	7434000	1164	0
b'10'	7434000	7611000	1344	7.500581700110388e-09
b'10'	7611000	7788000	845	1.8282270689534097e-09
b'10'	7788000	7965000	909	8.45291275512053e-10
b'10'	7965000	8142000	1198	2.9605663311746786e-09
b'10'	8142000	8319000	1306	1.305674249387329e-08
b'10'	8319000	8496000	1490	1.6514767888546212e-08
b'10'	8496000	8673000	1457	8.54319968611597e-09
b'10'	8673000	8850000	1148	4.4160594777381035e-09
b'10'	8850000	9027000	902	3.3207933504297963e-09
b'10'	9027000	9204000	1178	1.9387012712326046e-09
b'10'	9204000	9381000	1212	6.038098499478669e-09
b'10'	9381000	9558000	1175	7.327986210869428e-09
b'10'	9558000	9735000	1273	3.6483112063716273e-09
b'10'	9735000	9912000	1343	8.663699748793666e-09
b'10'	9912000	10089000	1259	8.86538013255876e-09
b'10'	10089000	10266000	1322	3.0041812987502937e-09
b'10'	10266000	10443000	1074	2.962480209078507e-09
b'10'	10443000	10620000	1115	5.12701287234355e-09
b'10'	10620000	10797000	1436	1.8762591363259558e-08
b'10'	10797000	10974000	1142	0
b'10'	10974000	11151000	1414	2.662510095723681e-09
b'10'	11151000	11328000	1356	8.04590216129742e-09
b'10'	11328000	11505000	1513	9.685993781369358e-09
b'10'	11505000	11682000	1645	1.264830005052948e-08
b'10'	11682000	11859000	1473	1.6767674754309048e-08
b'10'	11859000	12036000	1336	1.392366868816705e-08
b'10'	12036000	12213000	1661	2.7694462927971013e-08
b'10'	12213000	12390000	1414	1.4001128496605198e-08
b'10'	12390000	12567000	1369	2.4569882636110186e-08
b'10'	12567000	12744000	1390	2.6599891131367754e-08
b'10'	12744000	12921000	1513	2.3060957648240303e-08
b'10'	12921000	13098000	1308	8.823167575516128e-09
b'10'	13098000	13275000	1182	4.635448731762767e-09
b'10'	13275000	13452000	1557	1.0336569277793243e-08
b'10'	13452000	13629000	1451	1.446647031004387e-08
b'10'	13629000	13806000	1470	1.3996885517286795e-08
b'10'	13806000	13983000	1406	1.915323281722056e-08
b'10'	13983000	14160000	1475	3.672677802237015e-08
b'10'	14160000	14337000	1591	3.035176071769974e-08
b'10'	14337000	14514000	1527	1.5879330176404768e-08
b'10'	14514000	14691000	1212	1.1538113375080112e-08
b'10'	14691000	14868000	1027	1.0476661840564014e-08
b'10'	14868000	15045000	1026	1.0208666687361081e-08
b'10'	15045000	15222000	1123	1.0073059088471264e-08
b'10'	15222000	15399000	1046	1.3516576408689303e-08
b'10'	15399000	15576000	853	9.372824510057093e-09
b'10'	15576000	15753000	859	6.687153342912876e-09
b'10'	15753000	15930000	1332	1.8605212028301404e-08
b'10'	15930000	16107000	1177	1.650040830461835e-08
b'10'	16107000	16284000	1164	1.2193105089770589e-08
b'10'	16284000	16461000	1200	1.8010735703021213e-08
b'10'	16461000	16638000	1216	1.899844519192384e-08
b'10'	16638000	16815000	1145	5.139488826437904e-09
b'10'	16815000	16992000	1394	1.674001426891449e-08
b'10'	16992000	17169000	1363	3.273597961604349e-08
b'10'	17169000	17346000	1379	3.62774484374286e-08
b'10'	17346000	17523000	1422	4.787523092989215e-08
b'10'	17523000	17700000	1379	3.139954837390531e-08
b'10'	17700000	17877000	1053	2.4481383656917844e-08
b'10'	17877000	18054000	1464	1.5608453207047793e-08
b'10'	18054000	18231000	1380	5.8539258928884826e-08
