chrom	start	end	nSites	recombRate	CI95LO	CI95HI
b'13'	776000	873000	2137	7.912733505522237e-09	0	1.0937564469005063e-08
b'13'	873000	970000	1886	5.977541933193031e-09	0	9.002372896675857e-09
b'13'	970000	1067000	1895	6.059051031502831e-09	0	9.083881994985657e-09
b'13'	1067000	1164000	1953	6.309811310455182e-09	0	9.334642273938008e-09
b'13'	1164000	1261000	2743	4.7991235631493014e-08	4.7186314257495e-08	5.041220074875987e-08
b'13'	1261000	1358000	3602	1.6797966211789704e-08	1.6064742152543565e-08	2.103096816075085e-08
b'13'	1358000	1455000	3514	1.6365499091144902e-08	1.5632275031898763e-08	2.0598501040106048e-08
b'13'	1455000	1552000	3374	7.888481144030735e-09	0	1.0913312107513561e-08
b'13'	1552000	1649000	3331	5.59947155489996e-08	5.4864504335492614e-08	5.863440259572339e-08
b'13'	1649000	1746000	3075	7.998155654847871e-09	0	1.1022986618330697e-08
b'13'	1746000	1843000	3441	5.599105106836964e-08	5.486083985486266e-08	5.8630738115093434e-08
b'13'	1843000	1940000	3289	1.6178821357084703e-08	1.5445597297838564e-08	2.041182330604585e-08
b'13'	1940000	2037000	3416	7.877914927123378e-09	0	1.0902745890606205e-08
b'13'	2037000	2134000	3484	1.6217622215155575e-08	1.5484398155909436e-08	2.045062416411672e-08
b'13'	2134000	2231000	3419	1.8780921313936052e-11	0	8.438538848803553e-08
b'13'	2231000	2328000	3340	7.199469302467967e-08	7.104278203020633e-08	7.502513585468953e-08
b'13'	2328000	2425000	3445	3.999707558623323e-08	3.4206636524662835e-08	4.357900918040992e-08
b'13'	2425000	2522000	3262	4.7872853255139927e-08	4.7067931881141915e-08	5.0293818372406785e-08
b'13'	2522000	2619000	3281	1.6019054502340354e-08	1.5285830443094215e-08	2.02520564513015e-08
b'13'	2619000	2716000	3359	4.794259176406457e-08	4.7137670390066556e-08	5.0363556881331427e-08
b'13'	2716000	2813000	3596	1.708679864419863e-08	1.635357458495249e-08	2.1319800593159776e-08
b'13'	2813000	2910000	3854	2.0016379983495792e-08	1.9283155924249653e-08	2.4249381932456938e-08
b'13'	2910000	3007000	3885	2.0380346121864088e-08	1.964712206261795e-08	2.4613348070825234e-08
b'13'	3007000	3104000	3604	1.6595456502478328e-08	1.586223244323219e-08	2.0828458451439474e-08
b'13'	3104000	3201000	3899	2.0310191553869242e-08	1.9576967494623103e-08	2.4543193502830388e-08
b'13'	3201000	3298000	3706	1.9302120967598384e-08	1.8568896908352245e-08	2.353512291655953e-08
b'13'	3298000	3395000	3789	1.9472654682104757e-08	1.8739430622858618e-08	2.3705656631065903e-08
b'13'	3395000	3492000	3605	1.6498689013242468e-08	1.576546495399633e-08	2.0731690962203614e-08
b'13'	3492000	3589000	3634	1.7034459031585825e-08	1.6301234972339686e-08	2.126746098054697e-08
b'13'	3589000	3686000	3429	5.599217556162877e-08	5.486196434812179e-08	5.863186260835256e-08
b'13'	3686000	3783000	3396	7.671023627938208e-09	0	1.0695854591421034e-08
b'13'	3783000	3880000	3585	1.667021743875052e-08	1.593699337950438e-08	2.0903219387711665e-08
b'13'	3880000	3977000	3378	7.945395345016669e-09	0	1.0970226308499495e-08
b'13'	3977000	4074000	3457	4.8031296176253346e-08	4.7226374802255334e-08	5.0452261293520204e-08
b'13'	4074000	4171000	3726	1.897847923308697e-08	1.824525517384083e-08	2.3211481182048116e-08
b'13'	4171000	4268000	3243	5.25840888275646e-11	0	8.441919165554915e-08
b'13'	4268000	4365000	3440	4.8041718267000545e-08	4.723679689300253e-08	5.0462683384267404e-08
b'13'	4365000	4462000	3759	1.9246804694552624e-08	1.8513580635306485e-08	2.347980664351377e-08
b'13'	4462000	4559000	3282	1.61896191378346e-08	1.545639507858846e-08	2.0422621086795746e-08
b'13'	4559000	4656000	3493	3.199364806707042e-08	3.086793965169779e-08	3.437843758848505e-08
b'13'	4656000	4753000	3723	1.9016567276495647e-08	1.8283343217249508e-08	2.3249569225456792e-08
b'13'	4753000	4850000	3556	1.6432401801914698e-08	1.569917774266856e-08	2.0665403750875844e-08
b'13'	4850000	4947000	3534	1.614360492864183e-08	1.541038086939569e-08	2.0376606877602976e-08
b'13'	4947000	5044000	3515	1.6304426876205846e-08	1.5571202816959707e-08	2.053742882516699e-08
b'13'	5044000	5141000	3562	1.6623088785619678e-08	1.588986472637354e-08	2.0856090734580824e-08
b'13'	5141000	5238000	3575	1.6861522670429773e-08	1.6128298611183634e-08	2.109452461939092e-08
b'13'	5238000	5335000	3478	5.5995868901847406e-08	5.486565768834042e-08	5.86355559485712e-08
b'13'	5335000	5432000	3372	7.915456098504805e-09	0	1.0940287061987631e-08
b'13'	5432000	5529000	3449	1.604651165244203e-08	1.5313287593195892e-08	2.0279513601403177e-08
b'13'	5529000	5626000	3720	1.916036936752422e-08	1.842714530827808e-08	2.3393371316485366e-08
b'13'	5626000	5723000	3148	8.042431417388894e-09	0	1.106726238087172e-08
b'13'	5723000	5820000	3468	1.6073440225434284e-08	1.5340216166188145e-08	2.030644217439543e-08
b'13'	5820000	5917000	3638	1.722023816738167e-08	1.648701410813553e-08	2.1453240116342815e-08
b'13'	5917000	6014000	3565	1.6888565221619004e-08	1.6155341162372865e-08	2.112156717058015e-08
b'13'	6014000	6111000	3837	1.9722974680546397e-08	1.8989750621300258e-08	2.3955976629507543e-08
b'13'	6111000	6208000	3974	2.0912251360289358e-08	2.017902730104322e-08	2.5145253309250504e-08
b'13'	6208000	6305000	3855	2.0202092123817904e-08	1.9468868064571765e-08	2.443509407277905e-08
b'13'	6305000	6402000	3832	1.96247244440502e-08	1.889150038480406e-08	2.3857726393011346e-08
b'13'	6402000	6499000	3563	1.6795577994934374e-08	1.6062353935688235e-08	2.102857994389552e-08
b'13'	6499000	6596000	3561	1.6638729737879074e-08	1.5905505678632935e-08	2.087173168684022e-08
b'13'	6596000	6693000	3615	1.6562363229311376e-08	1.5829139170065237e-08	2.0795365178272522e-08
b'13'	6693000	6790000	3803	1.9503530662766038e-08	1.87703066035199e-08	2.3736532611727184e-08
b'13'	6790000	6887000	3555	1.6273264189273646e-08	1.5540040130027507e-08	2.050626613823479e-08
b'13'	6887000	6984000	3883	2.0185292407537815e-08	1.9452068348291676e-08	2.441829435649896e-08
b'13'	6984000	7081000	3504	1.612592499490684e-08	1.5392700935660702e-08	2.0358926943867987e-08
b'13'	7081000	7178000	3407	7.71147841529397e-09	0	1.0736309378776796e-08
b'13'	7178000	7275000	3740	1.8721389170241305e-08	1.7988165110995166e-08	2.295439111920245e-08
b'13'	7275000	7372000	3628	1.647091354874892e-08	1.573768948950278e-08	2.0703915497710065e-08
b'13'	7372000	7469000	3727	1.8977587849719782e-08	1.8244363790473643e-08	2.3210589798680928e-08
b'13'	7469000	7566000	3528	1.6021866766187758e-08	1.528864270694162e-08	2.0254868715148904e-08
b'13'	7566000	7663000	3694	1.9232152956230392e-08	1.8498928896984253e-08	2.3465154905191538e-08
b'13'	7663000	7760000	3353	6.402716705849483e-08	6.331355797555856e-08	6.655531674809052e-08
b'13'	7760000	7857000	3545	1.637727947217623e-08	1.5644055412930092e-08	2.0610281421137377e-08
b'13'	7857000	7954000	3581	1.685529733076218e-08	1.612207327151604e-08	2.1088299279723326e-08
b'13'	7954000	8051000	2922	6.728472897145981e-09	0	9.753303860628807e-09
b'13'	8051000	8148000	3334	1.6021621975033735e-08	1.5288397915787596e-08	2.025462392399488e-08
b'13'	8148000	8245000	3428	4.793565738896663e-08	4.7130736014968616e-08	5.035662250623349e-08
b'13'	8245000	8342000	3528	1.626683623124382e-08	1.553361217199768e-08	2.0499838180204965e-08
b'13'	8342000	8439000	3483	1.633553570908416e-08	1.5602311649838022e-08	2.0568537658045307e-08
b'13'	8439000	8536000	3305	1.6005056571128447e-08	1.5271832511882308e-08	2.0238058520089593e-08
b'13'	8536000	8633000	3092	7.781211255370831e-09	0	1.0806042218853658e-08
b'13'	8633000	8730000	3480	1.6110910965676653e-08	1.5377686906430514e-08	2.03439129146378e-08
b'13'	8730000	8827000	3296	1.6000116771531837e-08	1.5266892712285698e-08	2.0233118720492982e-08
b'13'	8827000	8924000	3454	4.7918589519008346e-08	4.7113668145010334e-08	5.0339554636275205e-08
b'13'	8924000	9021000	3277	1.6214636965559323e-08	1.5481412906313184e-08	2.044763891452047e-08
b'13'	9021000	9118000	3129	9.155088953338183e-11	0	8.445815845625498e-08
b'13'	9118000	9215000	3349	1.6008057109435378e-08	1.527483305018924e-08	2.0241059058396524e-08
b'13'	9215000	9312000	3467	1.6071086451123782e-08	1.5337862391877643e-08	2.0304088400084928e-08
b'13'	9312000	9409000	3502	1.6107747748616837e-08	1.53745236893707e-08	2.0340749697577983e-08
b'13'	9409000	9506000	2873	7.53829511569307e-09	0	1.0563126079175896e-08
b'13'	9506000	9603000	3265	4.80000024186892e-08	4.719508104469119e-08	5.042096753595606e-08
b'13'	9603000	9700000	3092	7.741779609147268e-09	0	1.0766610572630094e-08
b'13'	9700000	9797000	3365	7.972192332027176e-09	0	1.0997023295510002e-08
b'13'	9797000	9894000	3503	3.197931825058864e-08	3.0853609835216014e-08	3.436410777200327e-08
b'13'	9894000	9991000	3505	1.6060021547395273e-08	1.5326797488149134e-08	2.029302349635642e-08
b'13'	9991000	10088000	3068	4.71127918059984e-11	0	8.441372035852759e-08
b'13'	10088000	10185000	3246	8.049795937784858e-09	0	1.1074626901267684e-08
b'13'	10185000	10282000	3147	8.027201800159895e-09	0	1.1052032763642721e-08
b'13'	10282000	10379000	3215	7.3883607915270655e-09	0	1.0413191755009892e-08
b'13'	10379000	10476000	3097	7.666857883738117e-09	0	1.0691688847220943e-08
b'13'	10476000	10573000	3217	7.449662337126209e-09	0	1.0474493300609035e-08
b'13'	10573000	10670000	3649	1.753579956062777e-08	1.680257550138163e-08	2.1768801509588915e-08
b'13'	10670000	10767000	3568	1.6808347933469396e-08	1.6075123874223257e-08	2.1041349882430542e-08
b'13'	10767000	10864000	3576	1.6648240604291865e-08	1.5915016545045726e-08	2.088124255325301e-08
b'13'	10864000	10961000	3453	7.197792079372213e-08	7.10260097992488e-08	7.500836362373199e-08
b'13'	10961000	11058000	3573	1.6843234194475045e-08	1.6110010135228906e-08	2.107623614343619e-08
b'13'	11058000	11155000	3718	1.927717614776171e-08	1.854395208851557e-08	2.3510178096722855e-08
b'13'	11155000	11252000	3294	1.607743745025044e-08	1.5344213391004302e-08	2.0310439399211587e-08
b'13'	11252000	11349000	3629	1.6526424795801574e-08	1.5793200736555435e-08	2.075942674476272e-08
b'13'	11349000	11446000	3500	1.6122439340656777e-08	1.5389215281410638e-08	2.0355441289617923e-08
b'13'	11446000	11543000	3206	7.594288043023537e-09	0	1.0619119006506363e-08
b'13'	11543000	11640000	3604	1.6589963732548517e-08	1.5856739673302378e-08	2.0822965681509662e-08
b'13'	11640000	11737000	3307	5.595308026704e-08	5.4822869053533014e-08	5.859276731376379e-08
b'13'	11737000	11834000	3543	1.6319510993008556e-08	1.5586286933762417e-08	2.0552512941969702e-08
b'13'	11834000	11931000	3645	1.732756182420382e-08	1.6594337764957683e-08	2.1560563773164967e-08
b'13'	11931000	12028000	3608	1.6416385245544227e-08	1.5683161186298088e-08	2.0649387194505373e-08
b'13'	12028000	12125000	3768	1.9559888629536722e-08	1.8826664570290583e-08	2.379289057849787e-08
b'13'	12125000	12222000	3591	1.6887836774679607e-08	1.615461271543347e-08	2.1120838723640753e-08
b'13'	12222000	12319000	3464	4.0001346461792106e-08	3.421090740022171e-08	4.35832800559688e-08
b'13'	12319000	12416000	3508	1.623311294294887e-08	1.549988888370273e-08	2.0466114891910016e-08
b'13'	12416000	12513000	3365	8.021291425110477e-09	0	1.1046122388593303e-08
b'13'	12513000	12610000	3488	1.632622058970296e-08	1.559299653045682e-08	2.0559222538664105e-08
b'13'	12610000	12707000	3366	8.00695473729806e-09	0	1.1031785700780887e-08
b'13'	12707000	12804000	3545	1.6321431701705515e-08	1.5588207642459376e-08	2.055443365066666e-08
b'13'	12804000	12901000	3349	6.40272247776722e-08	6.331361569473593e-08	6.655537446726789e-08
b'13'	12901000	12998000	3287	1.613151379168234e-08	1.53982897324362e-08	2.0364515740643486e-08
b'13'	12998000	13095000	3275	1.6057840930616884e-08	1.5324616871370745e-08	2.029084287957803e-08
b'13'	13095000	13192000	3427	7.198339449570943e-08	7.103148350123609e-08	7.501383732571928e-08
b'13'	13192000	13289000	3341	5.596414740395096e-08	5.4833936190443975e-08	5.860383445067475e-08
b'13'	13289000	13386000	3666	1.8312879545111945e-08	1.7579655485865806e-08	2.254588149407309e-08
b'13'	13386000	13483000	3582	1.6907097543919797e-08	1.6173873484673658e-08	2.1140099492880943e-08
b'13'	13483000	13580000	3472	4.8013914973617907e-08	4.7208993599619895e-08	5.0434880090884765e-08
b'13'	13580000	13677000	3421	4.793728847107714e-08	4.713236709707913e-08	5.0358253588344e-08
b'13'	13677000	13774000	3339	1.6000686061275304e-08	1.5267462002029165e-08	2.023368801023645e-08
b'13'	13774000	13871000	3463	6.400070075427134e-08	6.328709167133506e-08	6.652885044386703e-08
b'13'	13871000	13968000	3195	8.034242165532951e-09	0	1.1059073129015777e-08
b'13'	13968000	14065000	3528	1.62064415295058e-08	1.547321747025966e-08	2.0439443478466946e-08
b'13'	14065000	14162000	3672	1.8783702776951988e-08	1.805047871770585e-08	2.3016704725913134e-08
b'13'	14162000	14259000	3712	1.9149253787732246e-08	1.8416029728486107e-08	2.3382255736693392e-08
b'13'	14259000	14356000	3540	1.6237811387056776e-08	1.5504587327810637e-08	2.0470813336017922e-08
b'13'	14356000	14453000	3573	1.6885256074674737e-08	1.6152032015428598e-08	2.1118258023635882e-08
b'13'	14453000	14550000	3479	7.198124772023443e-08	7.102933672576109e-08	7.501169055024429e-08
b'13'	14550000	14647000	3528	1.6217231923575265e-08	1.5484007864329126e-08	2.045023387253641e-08
b'13'	14647000	14744000	3408	7.933240648248766e-09	0	1.0958071611731593e-08
b'13'	14744000	14841000	3287	1.6166712526448817e-08	1.5433488467202678e-08	2.0399714475409963e-08
b'13'	14841000	14938000	3334	3.199738452488882e-08	3.0871676109516195e-08	3.438217404630345e-08
b'13'	14938000	15035000	3357	8.448235170470677e-11	0	8.44510899184263e-08
b'13'	15035000	15132000	3474	6.401667694157429e-08	6.330306785863801e-08	6.654482663116998e-08
b'13'	15132000	15229000	3646	1.736341436608063e-08	1.663019030683449e-08	2.1596416315041775e-08
b'13'	15229000	15326000	3250	4.792776034044612e-08	4.712283896644811e-08	5.034872545771298e-08
b'13'	15326000	15423000	3368	8.03195229459739e-09	0	1.1056783258080217e-08
b'13'	15423000	15520000	3153	2.4004626422974712e-08	2.3536042318123426e-08	2.7285378537395405e-08
b'13'	15520000	15617000	3465	7.197460159745682e-08	7.102269060298349e-08	7.500504442746668e-08
b'13'	15617000	15714000	3600	1.6839540167123345e-08	1.6106316107877207e-08	2.107254211608449e-08
b'13'	15714000	15811000	3627	1.655776785516306e-08	1.5824543795916922e-08	2.0790769804124207e-08
b'13'	15811000	15908000	3508	1.6207624085508828e-08	1.547440002626269e-08	2.0440626034469973e-08
b'13'	15908000	16005000	3301	7.198548647232257e-08	7.103357547784924e-08	7.501592930233243e-08
b'13'	16005000	16102000	3490	1.6139890974431274e-08	1.5406666915185135e-08	2.037289292339242e-08
b'13'	16102000	16199000	3626	1.645635251199113e-08	1.5723128452744992e-08	2.0689354460952277e-08
b'13'	16199000	16296000	3290	1.6171989021246753e-08	1.5438764962000614e-08	2.04049909702079e-08
b'13'	16296000	16393000	1568	7.834610598951488e-09	0	1.0859441562434314e-08
b'13'	16393000	16490000	1074	4.41301827978792e-09	0	7.437849243270746e-09
b'13'	16490000	16587000	1813	7.3996950514166325e-09	0	1.0424526014899459e-08
b'13'	16684000	16781000	3368	7.57589555230126e-09	0	1.0600726515784086e-08
b'13'	16781000	16878000	3265	4.8016106412742054e-08	4.721118503874404e-08	5.043707153000891e-08
b'13'	16878000	16975000	3251	9.101097472839895e-11	0	8.445761854144999e-08
b'13'	16975000	17072000	3275	1.6189072523482243e-08	1.5455848464236104e-08	2.042207447244339e-08
b'13'	17072000	17169000	3586	1.6752384209294142e-08	1.6019160150048003e-08	2.0985386158255288e-08
b'13'	17169000	17266000	3506	1.6106166483653466e-08	1.5372942424407327e-08	2.033916843261461e-08
b'13'	17266000	17363000	2916	7.436997787624867e-09	0	1.0461828751107693e-08
b'13'	17363000	17460000	3350	5.5974314568331436e-08	5.484410335482445e-08	5.861400161505523e-08
b'13'	17460000	17557000	2628	5.596540691885715e-08	5.4835195705350163e-08	5.860509396558094e-08
b'13'	17557000	17654000	2308	7.89164041007543e-09	0	1.0916471373558257e-08
b'13'	17654000	17751000	2139	2.3964399935579442e-08	2.3495815830728157e-08	2.7245152050000135e-08
b'13'	17751000	17760035	179	1.6739347663130315e-08	1.6006123603884176e-08	2.097234961209146e-08
b'14'	0	99000	1629	4.338885554919431e-09	0	7.363716518402257e-09
b'14'	99000	198000	2360	7.82779578500667e-09	0	1.0852626748489496e-08
b'14'	198000	297000	2217	7.83884505645797e-09	0	1.0863676019940797e-08
b'14'	297000	396000	2343	7.977746600366212e-09	0	1.1002577563849038e-08
b'14'	396000	495000	2720	6.399814582175637e-08	6.32845367388201e-08	6.652629551135206e-08
b'14'	495000	594000	2273	7.670774885769065e-09	0	1.069560584925189e-08
b'14'	594000	693000	2445	7.82970962237299e-09	0	1.0854540585855816e-08
b'14'	693000	792000	2365	7.77704808791973e-09	0	1.0801879051402556e-08
b'14'	792000	891000	2764	3.196894958443716e-08	3.0843241169064535e-08	3.435373910585179e-08
b'14'	891000	990000	2945	7.850675769986229e-09	0	1.0875506733469055e-08
b'14'	990000	1089000	3446	1.603320446174265e-08	1.5299980402496512e-08	2.0266206410703797e-08
b'14'	1089000	1188000	3403	7.685324241264772e-09	0	1.0710155204747598e-08
b'14'	1188000	1287000	3470	4.0022742067570304e-08	3.423230300599991e-08	4.3604675661746996e-08
b'14'	1287000	1386000	3337	6.401188178348765e-08	6.329827270055138e-08	6.654003147308334e-08
b'14'	1386000	1485000	3746	1.881472108004913e-08	1.808149702080299e-08	2.3047723029010276e-08
b'14'	1485000	1584000	3836	1.9647721069867362e-08	1.8914497010621223e-08	2.388072301882851e-08
b'14'	1584000	1683000	3674	1.8954309155779872e-08	1.8221085096533733e-08	2.3187311104741018e-08
b'14'	1683000	1782000	3496	1.605316516190009e-08	1.531994110265395e-08	2.0286167110861235e-08
b'14'	1782000	1881000	3353	4.794940606265959e-08	4.714448468866158e-08	5.037037117992645e-08
b'14'	1881000	1980000	3464	5.597173300941024e-08	5.484152179590326e-08	5.8611420056134034e-08
b'14'	1980000	2079000	3031	4.7974515966214876e-08	4.7169594592216864e-08	5.0395481083481734e-08
b'14'	2079000	2178000	3594	1.6621150726812858e-08	1.588792666756672e-08	2.0854152675774004e-08
b'14'	2178000	2277000	3615	1.6525469509059444e-08	1.5792245449813305e-08	2.075847145802059e-08
b'14'	2277000	2376000	3652	1.7740877859223757e-08	1.7007653799977618e-08	2.1973879808184903e-08
b'14'	2376000	2475000	3125	7.988643500060586e-09	0	1.1013474463543412e-08
b'14'	2475000	2574000	3541	1.6128314843703203e-08	1.5395090784457064e-08	2.036131679266435e-08
b'14'	2574000	2673000	3334	7.19734315816322e-08	7.102152058715886e-08	7.500387441164206e-08
b'14'	2673000	2772000	3447	1.60144173848584e-08	1.528119332561226e-08	2.0247419333819546e-08
b'14'	2772000	2871000	3607	1.6444162771436964e-08	1.5710938712190825e-08	2.067716472039811e-08
b'14'	2871000	2970000	3534	1.6352708796292865e-08	1.5619484737046726e-08	2.058571074525401e-08
b'14'	2970000	3069000	3718	1.915051570760416e-08	1.841729164835802e-08	2.3383517656565305e-08
b'14'	3069000	3168000	3646	1.7332731813376855e-08	1.6599507754130716e-08	2.1565733762338e-08
b'14'	3168000	3267000	3516	1.62386526097103e-08	1.550542855046416e-08	2.0471654558671445e-08
b'14'	3267000	3366000	3668	1.830615611986463e-08	1.757293206061849e-08	2.2539158068825776e-08
b'14'	3366000	3465000	3528	1.6176080898642474e-08	1.5442856839396335e-08	2.040908284760362e-08
b'14'	3465000	3564000	3699	1.9084743674291072e-08	1.8351519615044933e-08	2.3317745623252218e-08
b'14'	3564000	3663000	3365	6.348493953705881e-11	0	8.443009250625865e-08
b'14'	3663000	3762000	3260	5.599985358648515e-08	5.4869642372978166e-08	5.863954063320894e-08
b'14'	3762000	3861000	3190	7.918373493710996e-09	0	1.0943204457193822e-08
b'14'	3861000	3960000	3465	5.598132744838194e-08	5.4851116234874954e-08	5.862101449510573e-08
b'14'	3960000	4059000	3596	1.6813086145403374e-08	1.6079862086157235e-08	2.104608809436452e-08
b'14'	4059000	4158000	3445	5.5979305215774783e-08	5.48490940022678e-08	5.8618992262498575e-08
b'14'	4158000	4257000	3035	4.7875312847942274e-08	4.707039147394426e-08	5.029627796520913e-08
b'14'	4257000	4356000	3541	1.608578938085928e-08	1.535256532161314e-08	2.0318791329820426e-08
b'14'	4356000	4455000	3365	2.398246036924858e-08	2.3513876264397293e-08	2.726321248366927e-08
b'14'	4455000	4554000	3517	1.6215064705891623e-08	1.5481840646645484e-08	2.044806665485277e-08
b'14'	4554000	4653000	3657	1.78889442980471e-08	1.715572023880096e-08	2.2121946247008245e-08
b'14'	4653000	4752000	3482	1.625068302128526e-08	1.551745896203912e-08	2.0483684970246405e-08
b'14'	4752000	4851000	3340	1.6018154358026597e-08	1.5284930298780458e-08	2.0251156306987743e-08
b'14'	4851000	4950000	3173	7.954470998525092e-09	0	1.0979301962007918e-08
b'14'	4950000	5049000	3354	4.7947130277951844e-08	4.714220890395383e-08	5.03680953952187e-08
b'14'	5049000	5148000	3516	1.6194319299775166e-08	1.5461095240529027e-08	2.0427321248736312e-08
b'14'	5148000	5247000	3383	7.824353591922904e-09	0	1.084918455540573e-08
b'14'	5247000	5346000	3484	1.6207754640790972e-08	1.5474530581544833e-08	2.0440756589752118e-08
b'14'	5346000	5445000	3638	1.710088014796943e-08	1.636765608872329e-08	2.1333882096930576e-08
b'14'	5445000	5544000	3898	2.0468107615705883e-08	1.9734883556459744e-08	2.470110956466703e-08
b'14'	5544000	5643000	3628	1.6388245256960262e-08	1.5655021197714123e-08	2.0621247205921408e-08
b'14'	5643000	5742000	3457	4.7993126793468224e-08	4.718820541947021e-08	5.041409191073508e-08
b'14'	5742000	5841000	3559	1.6247634297772222e-08	1.5514410238526083e-08	2.048063624673337e-08
b'14'	5841000	5940000	3527	7.198404194683893e-08	7.103213095236559e-08	7.501448477684878e-08
b'14'	5940000	6039000	3698	1.9040209292043107e-08	1.830698523279697e-08	2.3273211241004253e-08
b'14'	6039000	6138000	3532	1.642715073104012e-08	1.569392667179398e-08	2.0660152680001266e-08
b'14'	6138000	6237000	3541	1.637250930855478e-08	1.563928524930864e-08	2.0605511257515925e-08
b'14'	6237000	6336000	3393	7.800449091545016e-09	0	1.0825280055027842e-08
b'14'	6336000	6435000	3496	4.0026509618159845e-08	3.423607055658945e-08	4.360844321233654e-08
b'14'	6435000	6534000	3426	4.790919520754152e-08	4.710427383354351e-08	5.033016032480838e-08
b'14'	6534000	6633000	3512	1.6215911769176183e-08	1.5482687709930044e-08	2.044891371813733e-08
b'14'	6633000	6732000	3544	1.6529671671311923e-08	1.5796447612065784e-08	2.076267362027307e-08
b'14'	6732000	6831000	3429	1.6067964118481275e-08	1.5334740059235136e-08	2.030096606744242e-08
b'14'	6831000	6930000	3264	4.8031278310793684e-08	4.722635693679567e-08	5.045224342806054e-08
b'14'	6930000	7029000	3396	7.647081163458544e-09	0	1.067191212694137e-08
b'14'	7029000	7128000	3339	4.802174365239855e-08	4.721682227840054e-08	5.044270876966541e-08
b'14'	7128000	7227000	3305	1.608496224443357e-08	1.5351738185187432e-08	2.0317964193394717e-08
b'14'	7227000	7326000	3435	4.799956282531155e-08	4.7194641451313535e-08	5.0420527942578406e-08
b'14'	7326000	7425000	3411	7.88343810269127e-09	0	1.0908269066174095e-08
b'14'	7425000	7524000	3220	7.735521716550764e-09	0	1.076035268003359e-08
b'14'	7524000	7623000	3131	1.2186239038263755e-10	0	8.448846995710423e-08
b'14'	7623000	7722000	3203	7.650648758326476e-09	0	1.0675479721809302e-08
b'14'	7722000	7821000	3429	6.401751696174495e-08	6.330390787880868e-08	6.654566665134065e-08
b'14'	7821000	7920000	3663	1.8225309933178255e-08	1.7492085873932116e-08	2.24583118821394e-08
b'14'	7920000	8019000	3510	1.6255048892990223e-08	1.5521824833744084e-08	2.048805084195137e-08
b'14'	8019000	8118000	3726	1.9057424466151972e-08	1.8324200406905833e-08	2.3290426415113118e-08
b'14'	8118000	8217000	3416	7.839763925147719e-09	0	1.0864594888630545e-08
b'14'	8217000	8316000	3269	1.6003624929389747e-08	1.5270400870143608e-08	2.0236626878350893e-08
b'14'	8316000	8415000	3625	1.63916123807568e-08	1.565838832151066e-08	2.0624614329717945e-08
b'14'	8415000	8514000	3299	1.618309549652563e-08	1.544987143727949e-08	2.0416097445486775e-08
b'14'	8514000	8613000	3616	1.65758361049708e-08	1.5842612045724662e-08	2.0808838053931947e-08
b'14'	8613000	8712000	3444	6.400544111349615e-08	6.329183203055987e-08	6.653359080309184e-08
b'14'	8712000	8811000	3542	1.6405374453544503e-08	1.5672150394298364e-08	2.063837640250565e-08
b'14'	8811000	8910000	3613	1.6366429125746938e-08	1.56332050665008e-08	2.0599431074708084e-08
b'14'	8910000	9009000	3242	3.561611080895386e-12	0	8.437016917780248e-08
b'14'	9009000	9108000	3346	1.6108500159321847e-08	1.5375276100075708e-08	2.0341502108282992e-08
b'14'	9108000	9207000	3429	4.8027732875967056e-08	4.7222811501969044e-08	5.0448697993233914e-08
b'14'	9207000	9306000	3833	1.9650615274332648e-08	1.891739121508651e-08	2.3883617223293794e-08
b'14'	9306000	9405000	3458	5.5986523548611395e-08	5.485631233510441e-08	5.862621059533519e-08
b'14'	9405000	9504000	3705	1.9246033731254895e-08	1.8512809672008756e-08	2.347903568021604e-08
b'14'	9504000	9603000	3757	1.9159126343811564e-08	1.8425902284565425e-08	2.339212829277271e-08
b'14'	9603000	9702000	3774	1.964965826975786e-08	1.891643421051172e-08	2.3882660218719005e-08
b'14'	9702000	9801000	3257	3.2003059728647104e-08	3.0877351313274476e-08	3.438784925006173e-08
b'14'	9801000	9900000	3500	1.6110676825085116e-08	1.5377452765838977e-08	2.0343678774046262e-08
b'14'	9900000	9999000	3568	1.681483335300169e-08	1.608160929375555e-08	2.1047835301962836e-08
b'14'	9999000	10098000	3821	1.9735360425807046e-08	1.9002136366560907e-08	2.3968362374768192e-08
b'14'	10098000	10197000	3481	1.6304161642843165e-08	1.5570937583597026e-08	2.053716359180431e-08
b'14'	10197000	10296000	3457	4.803221040679491e-08	4.72272890327969e-08	5.045317552406177e-08
b'14'	10296000	10395000	2889	7.335683109446803e-09	0	1.036051407292963e-08
b'14'	10395000	10494000	2924	7.399775445985112e-09	0	1.0424606409467938e-08
b'14'	10494000	10593000	3478	3.196842547369265e-08	3.0842717058320024e-08	3.435321499510728e-08
b'14'	10593000	10692000	3227	7.966597007487574e-09	0	1.09914279709704e-08
b'14'	10692000	10791000	3504	1.6051557614097022e-08	1.5318333554850883e-08	2.0284559563058168e-08
b'14'	10791000	10890000	3436	1.6126787003335544e-08	1.5393562944089405e-08	2.035978895229669e-08
b'14'	10890000	10989000	3913	2.0404831765030796e-08	1.9671607705784657e-08	2.4637833713991942e-08
b'14'	10989000	11088000	3561	1.662126736765046e-08	1.5888043308404322e-08	2.0854269316611607e-08
b'14'	11088000	11187000	3846	1.974540528050214e-08	1.9012181221256e-08	2.3978407229463286e-08
