chrom	start	end	nSites	recombRate
b'1'	93314000	93411000	2575	3.818132154818654e-08
b'1'	93411000	93508000	2547	3.871131346459528e-08
b'1'	93508000	93605000	2562	3.827988786589214e-08
b'1'	93605000	93702000	2723	3.820419637966812e-08
b'1'	93702000	93799000	2758	3.7650325558588123e-08
b'1'	93799000	93896000	2758	3.801533974666218e-08
b'1'	93896000	93993000	2619	3.917725053616352e-08
b'1'	93993000	94090000	2689	3.933746726980857e-08
b'1'	94090000	94187000	2855	3.792092955329378e-08
b'1'	94187000	94284000	2965	3.906696602296888e-08
b'1'	94284000	94381000	2921	3.7455257242684236e-08
b'1'	94381000	94478000	3304	3.999467775020604e-08
b'1'	94478000	94575000	3473	4.0405687788136325e-08
b'1'	94575000	94672000	3076	3.858885364064082e-08
b'1'	94672000	94769000	2945	3.836732846859307e-08
b'1'	94769000	94866000	2934	3.789356843003778e-08
b'1'	94866000	94963000	3525	3.968166528242882e-08
b'1'	94963000	95060000	3127	3.859617092063864e-08
b'1'	95060000	95157000	3078	3.8422462307810363e-08
b'1'	95157000	95254000	3342	4.0583842108942424e-08
b'1'	95254000	95351000	3432	4.059713538519727e-08
b'1'	95351000	95448000	3609	4.074862829893554e-08
b'1'	95448000	95545000	3463	4.126268628672475e-08
b'1'	95545000	95642000	3127	3.79029890243443e-08
b'1'	95642000	95739000	3661	4.033647768453785e-08
b'1'	95739000	95836000	3270	3.978890476008242e-08
b'1'	95836000	95933000	3057	3.8616786973955804e-08
b'1'	95933000	96030000	2846	3.813452366373435e-08
b'1'	96030000	96127000	2842	3.8011666676868934e-08
b'1'	96127000	96224000	2698	3.9456845989104355e-08
b'1'	96224000	96321000	2631	3.9316684608196304e-08
b'1'	96321000	96418000	3149	3.761508336265535e-08
b'1'	96418000	96515000	2969	3.929174167797555e-08
b'1'	96515000	96612000	2895	3.7483983871121536e-08
b'1'	96612000	96709000	3050	3.9849682366720315e-08
b'1'	96709000	96806000	2945	3.8592599202972316e-08
b'1'	96806000	96903000	2767	3.7773645673138626e-08
b'1'	96903000	97000000	2917	3.764251371456754e-08
b'1'	97000000	97097000	2941	3.835500817275677e-08
b'1'	97097000	97194000	3061	3.852548416808577e-08
b'1'	97194000	97291000	3441	4.0896807857039523e-08
b'1'	97291000	97388000	3394	4.0045586064646673e-08
b'1'	97388000	97485000	3421	4.0683266827628144e-08
b'1'	97485000	97582000	3510	4.0421493179927086e-08
b'1'	97582000	97679000	3346	3.966356825892403e-08
b'1'	97679000	97776000	3427	4.069424652685672e-08
b'1'	97776000	97873000	3233	3.8817210289610183e-08
b'1'	97873000	97970000	3611	4.1069346969392984e-08
b'1'	97970000	98067000	3712	4.072922366121008e-08
b'1'	98067000	98164000	3200	3.900609256126856e-08
b'1'	98164000	98261000	3240	3.870379107537788e-08
b'1'	98261000	98358000	2854	3.8071947658084876e-08
b'1'	98358000	98455000	2927	3.695492370714748e-08
b'1'	98455000	98552000	3304	3.9319843702457734e-08
b'1'	98552000	98649000	3500	4.077560239449327e-08
b'1'	98649000	98746000	3669	4.1291978769240194e-08
b'1'	98746000	98843000	3429	4.044487975375803e-08
b'1'	98843000	98940000	3308	4.0886869164402804e-08
b'1'	98940000	99037000	2998	3.9542474450132436e-08
b'1'	99037000	99134000	3074	3.8298404555915723e-08
b'1'	99134000	99231000	3052	3.9139838202231584e-08
b'1'	99231000	99328000	3199	3.8424639145356904e-08
b'1'	99328000	99425000	3002	3.937212935365211e-08
b'1'	99425000	99522000	2992	3.997926432488244e-08
b'1'	99522000	99619000	2908	3.704546980773086e-08
b'1'	99619000	99716000	2918	3.735176624230943e-08
b'1'	99716000	99813000	2815	3.869230495908118e-08
b'1'	99813000	99910000	3028	3.926358159074947e-08
b'1'	99910000	100007000	3146	3.778874731183447e-08
b'1'	100007000	100104000	3357	3.983207045915866e-08
b'1'	100104000	100201000	2789	3.824037908898214e-08
b'1'	100201000	100298000	2823	3.8473182691358014e-08
b'1'	100298000	100395000	1439	3.910686234292693e-08
b'1'	100395000	100492000	2085	3.686944469756081e-08
b'1'	100492000	100589000	2710	3.872858695912295e-08
b'1'	100589000	100686000	2786	3.7578159580331874e-08
b'1'	100686000	100783000	3127	3.8722510641438594e-08
b'1'	100783000	100880000	3030	3.903282512955433e-08
b'1'	100880000	100977000	3007	3.978661214061461e-08
b'1'	100977000	101074000	3131	3.8269832875984345e-08
b'1'	101074000	101171000	3113	3.7526579936887775e-08
b'1'	101171000	101268000	3217	3.852005478618111e-08
b'1'	101268000	101365000	3129	3.7773877752330966e-08
b'1'	101365000	101462000	3057	3.8857147150419e-08
b'1'	101462000	101559000	3033	3.9745518153094345e-08
b'1'	101559000	101656000	2743	3.806856146634581e-08
b'1'	101656000	101753000	2869	3.752632672835372e-08
b'1'	101753000	101850000	3149	3.7635082026914577e-08
b'1'	101850000	101947000	3494	4.055265107777134e-08
b'1'	101947000	102044000	3580	4.076569050004604e-08
b'1'	102044000	102141000	3728	4.0462875768702424e-08
b'1'	102141000	102238000	3314	4.0343243196685326e-08
b'1'	102238000	102335000	3642	4.063592679518851e-08
b'1'	102335000	102432000	3206	3.923815217031946e-08
b'1'	102432000	102529000	3024	3.94058847654178e-08
b'1'	102529000	102626000	3354	4.007108834265438e-08
b'1'	102626000	102723000	3378	3.9922057405211265e-08
b'1'	102723000	102820000	3085	3.7547680419015013e-08
b'1'	102820000	102917000	3139	3.757130439731955e-08
b'1'	102917000	103014000	3426	4.066178704804962e-08
b'1'	103014000	103111000	3247	3.887325629796984e-08
b'1'	103111000	103208000	3448	4.086227254924628e-08
b'1'	103208000	103305000	3687	4.1390203066463225e-08
b'1'	103305000	103402000	3544	4.0413960140147194e-08
b'1'	103402000	103499000	3553	4.048314550695537e-08
b'1'	103499000	103596000	3230	3.902217662846256e-08
b'1'	103596000	103693000	3419	4.0015786477930046e-08
b'1'	103693000	103790000	3560	4.0616416338971215e-08
b'1'	103790000	103887000	3492	4.0715438397681464e-08
b'1'	103887000	103984000	3680	4.082406245382711e-08
b'1'	103984000	104081000	3657	4.020207170870039e-08
b'1'	104081000	104178000	3485	4.072349984278752e-08
b'1'	104178000	104275000	2991	4.0006941013998047e-08
b'1'	104372000	104469000	2315	3.6365596132835505e-08
b'1'	104469000	104566000	3627	4.087275338987044e-08
b'1'	104566000	104663000	3195	3.8583623527324695e-08
b'1'	104663000	104760000	3563	4.10234196825328e-08
b'1'	104760000	104857000	3367	4.051440387716672e-08
b'1'	104857000	104954000	3651	4.040529818368907e-08
b'1'	104954000	105051000	3202	3.8806045408020874e-08
b'1'	105051000	105148000	3354	4.0567873136536634e-08
b'1'	105148000	105245000	3217	3.858438177866075e-08
b'1'	105245000	105342000	3590	4.158866015085515e-08
b'1'	105342000	105439000	3565	4.092788001419056e-08
b'1'	105439000	105536000	3431	4.0350019015828766e-08
b'1'	105536000	105633000	3244	3.882736439846244e-08
b'1'	105633000	105730000	3094	3.799623538608567e-08
b'1'	105730000	105827000	3349	4.002932437355565e-08
b'1'	105827000	105924000	3274	3.985790185243108e-08
b'1'	105924000	106021000	3736	4.120129644452689e-08
b'1'	106021000	106118000	3527	4.003001769081715e-08
b'1'	106118000	106215000	3349	3.990480211970979e-08
b'1'	106215000	106312000	3185	3.841552638666303e-08
b'1'	106312000	106409000	3802	4.1568608233783476e-08
b'1'	106409000	106506000	3693	4.0939868424756985e-08
b'1'	106506000	106603000	3508	4.033955878919652e-08
b'1'	106603000	106700000	3135	3.81458115421421e-08
b'1'	106700000	106797000	3160	3.8384166664324746e-08
b'1'	106797000	106894000	3309	4.0423267357498156e-08
b'1'	106894000	106991000	3116	3.784181528549504e-08
b'1'	106991000	107088000	3264	3.935445732194736e-08
b'1'	107088000	107185000	3282	4.00761497648033e-08
b'1'	107185000	107282000	3546	4.087162786591172e-08
b'1'	107282000	107379000	3784	4.1338423467297524e-08
b'1'	107379000	107476000	3708	4.06257345504512e-08
b'1'	107476000	107573000	3699	4.067430936100672e-08
b'1'	107573000	107670000	3438	4.0700498750605446e-08
b'1'	107670000	107767000	3442	4.0800169462928055e-08
b'1'	107767000	107864000	3476	4.054900514973411e-08
b'1'	107864000	107961000	3299	3.997972298620261e-08
b'1'	107961000	108058000	3647	4.050383577064344e-08
b'1'	108058000	108155000	3153	3.7580044729892774e-08
b'1'	108155000	108252000	3473	4.053053432584254e-08
b'1'	108252000	108349000	3617	4.081564507379394e-08
b'1'	108349000	108446000	3469	4.095488984066761e-08
b'1'	108446000	108543000	3473	4.1094486419670024e-08
b'1'	108543000	108640000	3325	4.023965994869669e-08
b'1'	108640000	108737000	3645	4.047999706325643e-08
b'1'	108737000	108834000	3693	4.116726892806788e-08
b'1'	108834000	108931000	3698	4.069430699456635e-08
b'1'	108931000	109028000	3426	4.039408279781957e-08
b'1'	109028000	109125000	3595	4.107198830889074e-08
b'1'	109125000	109222000	3438	4.082483822705629e-08
b'1'	109222000	109319000	3371	4.013887951647583e-08
b'1'	109319000	109416000	3664	4.0517701428740536e-08
b'1'	109416000	109513000	3880	3.952200853538974e-08
b'1'	109513000	109610000	3608	4.125869129509105e-08
b'1'	109610000	109707000	3655	4.0256262457787424e-08
b'1'	109707000	109804000	3640	4.07338185200086e-08
b'1'	109804000	109901000	3249	3.88786018496407e-08
b'1'	109901000	109998000	3136	3.823337771841047e-08
b'1'	109998000	110095000	3282	3.970180034260124e-08
b'1'	110095000	110192000	3301	4.032108452963963e-08
b'1'	110192000	110289000	3542	4.0132502234509475e-08
b'1'	110289000	110386000	3485	4.087144852418203e-08
b'1'	110386000	110483000	3513	4.0489518666123345e-08
b'1'	110483000	110580000	3490	4.012143045945033e-08
b'1'	110580000	110677000	3587	4.13835413114084e-08
b'1'	110677000	110774000	2624	3.937285445081783e-08
b'1'	110774000	110871000	3414	4.030964651265741e-08
b'1'	110871000	110968000	3435	4.0294755652028925e-08
b'1'	110968000	111065000	3533	4.010065567839539e-08
b'1'	111065000	111162000	3712	4.0603159480768765e-08
b'1'	111162000	111259000	3328	4.009787553801872e-08
b'1'	111259000	111356000	3395	4.017473755541715e-08
b'1'	111356000	111453000	3455	4.091931971048008e-08
b'1'	111453000	111550000	3598	4.105753446489092e-08
b'1'	111550000	111647000	3633	4.099268696911535e-08
b'1'	111647000	111744000	2522	3.8075417851840996e-08
b'1'	111744000	111841000	3265	3.9580454699541714e-08
b'1'	111841000	111938000	3365	4.031464609283058e-08
b'1'	111938000	112035000	3452	4.169533687189762e-08
b'1'	112035000	112132000	3365	4.0251022381041875e-08
b'1'	112132000	112229000	3612	4.109957601427457e-08
b'1'	112229000	112326000	3708	4.062082635897553e-08
b'1'	112326000	112423000	3820	4.101026108435849e-08
b'1'	112423000	112520000	3687	4.0942981824669665e-08
b'1'	112520000	112617000	3617	4.110587496307164e-08
b'1'	112617000	112714000	2556	3.8467548200233764e-08
b'1'	112714000	112811000	3785	4.0916204249168214e-08
b'1'	112811000	112908000	3476	4.015603654194916e-08
b'1'	112908000	113005000	3478	4.061794658430459e-08
b'1'	113005000	113102000	3512	4.008658456751218e-08
b'1'	113102000	113199000	2923	3.749089746044429e-08
b'1'	113199000	113296000	3405	4.0008808641665815e-08
b'1'	113296000	113393000	160	3.906890554193346e-08
b'1'	113393000	113490000	2040	3.653621676967447e-08
b'1'	113490000	113587000	3346	3.98929538842884e-08
b'1'	113587000	113684000	2775	3.813974467253737e-08
b'1'	113684000	113781000	2588	3.861369899796649e-08
b'1'	113781000	113878000	3851	4.035044572546147e-08
b'1'	113878000	113975000	3588	4.11604635622027e-08
b'1'	113975000	114072000	3496	4.0926773729957625e-08
b'1'	114072000	114169000	3533	4.034709663890786e-08
b'1'	114169000	114266000	3580	4.0765776735245566e-08
b'1'	114266000	114363000	3291	3.996906761378021e-08
b'1'	114363000	114460000	3481	4.0475025655538877e-08
b'1'	114460000	114557000	3485	4.062061815765716e-08
b'1'	114557000	114654000	3627	4.1169837431460864e-08
b'1'	114654000	114751000	3438	4.0654868992361944e-08
b'1'	114751000	114848000	3420	3.988131797298377e-08
b'1'	114848000	114945000	3513	4.051123619374199e-08
b'1'	114945000	115042000	233	3.9258872152512544e-08
b'1'	115042000	115139000	3171	3.736919794922507e-08
b'1'	115139000	115236000	3425	4.048780014633045e-08
b'1'	115236000	115333000	2879	3.7260597770953393e-08
b'1'	115333000	115430000	3474	4.110677648165152e-08
b'1'	115430000	115527000	1176	3.8947016596717674e-08
b'1'	115527000	115624000	2996	3.912311235275587e-08
b'1'	115624000	115721000	3151	3.746289988018783e-08
b'1'	115721000	115818000	3237	3.8860989598512514e-08
b'1'	115818000	115915000	3240	3.895049452072077e-08
b'1'	115915000	116012000	3285	4.017931523588907e-08
b'1'	116012000	116109000	3029	3.99746746195819e-08
b'1'	116109000	116206000	3175	3.883358432695716e-08
b'1'	116206000	116303000	3028	3.969042932109275e-08
b'1'	116303000	116400000	3004	3.989299923507062e-08
b'1'	116400000	116497000	2894	3.72473017461663e-08
b'1'	116497000	116594000	2953	3.861902221781278e-08
b'1'	116594000	116691000	3024	3.97540921994661e-08
b'1'	116691000	116788000	3134	3.891465331653952e-08
b'1'	116788000	116885000	3356	4.015495636877266e-08
b'1'	116885000	116982000	2091	3.763776029981452e-08
b'1'	116982000	117079000	3353	4.001261879450532e-08
b'1'	117079000	117176000	3505	4.118742185369996e-08
b'1'	117176000	117273000	3412	4.0270296463485183e-08
b'1'	117273000	117370000	3098	3.8685923554316445e-08
b'1'	117370000	117467000	3337	3.9738261684372686e-08
b'1'	117467000	117564000	3645	4.047568736467944e-08
b'1'	117564000	117661000	3609	4.100747613405037e-08
b'1'	117661000	117758000	3710	4.0658169292468006e-08
b'1'	117758000	117855000	3662	4.108096432810489e-08
b'1'	117855000	117952000	3392	4.042503535087166e-08
b'1'	117952000	118049000	3620	4.108647169961231e-08
b'1'	118049000	118146000	3586	4.144396092171998e-08
b'1'	118146000	118243000	3474	4.033194329344896e-08
b'1'	118243000	118340000	3210	3.901904673735635e-08
b'1'	118340000	118437000	3376	4.040057620527373e-08
b'1'	118437000	118534000	3716	4.0545466414454855e-08
b'1'	118534000	118631000	3418	4.018577016389165e-08
b'1'	118631000	118728000	3221	3.903707436042168e-08
b'1'	118728000	118825000	3297	3.997342816020393e-08
b'1'	118825000	118922000	3417	3.996524715394475e-08
b'1'	118922000	119019000	3455	4.1046629663166315e-08
b'1'	119019000	119116000	3623	4.058363253335793e-08
b'1'	119116000	119213000	3717	4.096196318842774e-08
b'1'	119213000	119310000	3629	4.096767669985434e-08
b'1'	119310000	119407000	3591	4.1282036640938155e-08
b'1'	119407000	119504000	3638	4.0624464728549055e-08
b'1'	119504000	119601000	3502	4.039124768679778e-08
b'1'	119601000	119698000	3640	4.0530564559697356e-08
b'1'	119698000	119795000	3654	3.996919473339704e-08
b'1'	119795000	119892000	3712	4.062015709137126e-08
b'1'	119892000	119989000	3522	3.949337570061567e-08
b'1'	119989000	120086000	3729	4.14114533435984e-08
b'1'	120086000	120183000	3356	4.0339152693555736e-08
b'1'	120183000	120280000	3291	4.007028645836876e-08
b'1'	120280000	120377000	3381	4.047408840603967e-08
b'1'	120377000	120474000	3520	4.023124806572803e-08
b'1'	120474000	120571000	3496	4.0530597542084425e-08
b'1'	120571000	120668000	3651	4.080892422529562e-08
b'1'	120668000	120765000	3800	4.164817480692154e-08
b'1'	120765000	120862000	3744	4.0842073585698914e-08
b'1'	120862000	120959000	3657	3.9567136686496576e-08
b'1'	120959000	121056000	3454	4.1184413585146066e-08
b'1'	121056000	121153000	3539	3.995499306723168e-08
b'1'	121153000	121250000	3521	4.030339841170707e-08
b'1'	121250000	121347000	3518	3.964644696437002e-08
b'1'	121347000	121444000	3654	4.0167303462798466e-08
b'1'	121444000	121541000	3619	4.080182682787826e-08
b'1'	121541000	121638000	3696	4.010884012031989e-08
b'1'	121638000	121735000	3735	4.151497749814354e-08
b'1'	121735000	121832000	3623	4.119396817040005e-08
b'1'	121832000	121929000	3183	3.862645218763308e-08
b'1'	121929000	122026000	3397	4.001870679345176e-08
b'1'	122026000	122123000	2804	3.780578219940569e-08
b'1'	122123000	122220000	566	3.384357419953191e-08
b'1'	122220000	122317000	3633	4.092976688158411e-08
b'1'	122317000	122414000	3605	4.2331002982208544e-08
b'1'	122414000	122511000	3637	4.0566809454553664e-08
b'1'	122511000	122608000	3639	4.05465781957523e-08
b'1'	122608000	122705000	3532	3.9850632671747737e-08
b'1'	122705000	122802000	3585	4.1071940209576266e-08
b'1'	122802000	122899000	3433	4.0540312916475366e-08
b'1'	122899000	122996000	2694	3.915789021852069e-08
b'1'	122996000	123093000	3659	4.027127562810129e-08
b'1'	123093000	123190000	3782	4.0922011210691506e-08
b'1'	123190000	123287000	3734	4.0782419441620544e-08
b'1'	123287000	123384000	3651	4.047164702226352e-08
b'1'	123384000	123481000	3671	4.044073221858413e-08
b'1'	123481000	123578000	3667	4.074252449592862e-08
b'1'	123578000	123675000	3781	4.104065366690929e-08
b'1'	123675000	123772000	3696	4.172988042528764e-08
b'1'	123772000	123869000	3620	4.0905904811672927e-08
b'1'	123869000	123966000	3627	4.108375889827591e-08
b'1'	123966000	124063000	3677	4.078846415118396e-08
b'1'	124063000	124160000	3714	4.085822670976584e-08
b'1'	124160000	124257000	3694	4.0590750544767204e-08
b'1'	124257000	124354000	3637	4.058065862145723e-08
b'1'	124354000	124451000	3524	3.9962462203636626e-08
b'1'	124451000	124548000	3643	4.03061146487088e-08
b'1'	124548000	124645000	3636	4.145557347050044e-08
b'1'	124645000	124742000	3734	4.1643008253413835e-08
b'1'	124742000	124839000	3484	4.071128605257612e-08
b'1'	124839000	124936000	3342	3.9821240554938016e-08
b'1'	124936000	125033000	3302	3.975442992536702e-08
b'1'	125033000	125130000	3494	4.062626707857575e-08
b'1'	125130000	125227000	3212	3.898342610288862e-08
b'1'	125227000	125324000	3475	4.073628601484118e-08
b'1'	125324000	125421000	2999	3.948381767969637e-08
b'1'	125421000	125518000	3106	3.770912851658354e-08
b'1'	125518000	125615000	3310	4.0069336153341347e-08
b'1'	125615000	125712000	3129	3.9227411249830594e-08
b'1'	125712000	125809000	3114	3.757340736806171e-08
b'1'	125809000	125906000	3214	3.882833703531444e-08
b'1'	125906000	126003000	2788	3.7862631809883615e-08
b'1'	126003000	126100000	2885	3.778429176926467e-08
b'1'	126100000	126197000	3032	3.947037082920174e-08
b'1'	126197000	126294000	2944	3.8567923567513435e-08
b'1'	126294000	126391000	2789	3.7586353470336e-08
b'1'	126391000	126488000	2728	3.837249777063304e-08
b'1'	126488000	126585000	2900	3.780525053019747e-08
b'1'	126585000	126682000	2884	3.7197171781703834e-08
b'1'	126682000	126779000	2965	3.897725152517612e-08
b'1'	126779000	126876000	2996	3.936908466704583e-08
b'1'	126876000	126973000	3088	3.831613361966478e-08
b'1'	126973000	127070000	3171	3.777385748190558e-08
b'1'	127070000	127167000	3130	3.8144533474643186e-08
b'1'	127167000	127264000	2979	3.9321815774351224e-08
b'1'	127264000	127361000	3115	3.80253042067888e-08
b'1'	127361000	127458000	3440	4.066220826061781e-08
b'1'	127458000	127555000	3538	3.982473325230199e-08
b'1'	127555000	127652000	3456	4.131187333284023e-08
b'1'	127652000	127749000	3221	3.887614534893714e-08
b'1'	127749000	127846000	3568	4.0934390599971317e-08
b'1'	127846000	127943000	3641	4.0547561483166786e-08
b'1'	127943000	128040000	3591	4.170030312611719e-08
b'1'	128040000	128137000	3378	4.012140366126083e-08
b'1'	128137000	128234000	3573	4.105042126341309e-08
b'1'	128234000	128331000	3544	4.06918807277176e-08
b'1'	128331000	128428000	3548	4.044507764808044e-08
b'1'	128428000	128525000	3601	4.1543099793051106e-08
b'1'	128525000	128622000	3291	3.993889079101149e-08
b'1'	128622000	128719000	3203	3.9209043495898616e-08
b'1'	128719000	128816000	2991	3.968844831646943e-08
b'1'	128816000	128913000	3103	3.765583275831228e-08
b'1'	128913000	129010000	3142	3.745860289357253e-08
b'1'	129010000	129107000	2914	3.706066283512421e-08
b'1'	129107000	129204000	3013	3.9675625039230325e-08
b'1'	129204000	129301000	3229	3.9238598806811014e-08
b'1'	129301000	129398000	3513	4.008478427888468e-08
b'1'	129398000	129495000	3749	4.101616905444218e-08
b'1'	129495000	129592000	3661	4.060779144475273e-08
b'1'	129592000	129689000	3603	4.166483709658884e-08
b'1'	129689000	129786000	3553	4.0619395747936423e-08
b'1'	129786000	129883000	3703	4.056390425595936e-08
b'1'	129883000	129980000	3493	4.0867186924919524e-08
b'1'	129980000	130077000	3179	3.837782957964262e-08
b'1'	130077000	130174000	3504	4.0627081331256507e-08
b'1'	130174000	130271000	3498	4.0602003722955226e-08
b'1'	130271000	130368000	3455	4.1942241647228245e-08
b'1'	130368000	130465000	3614	4.098765371942205e-08
b'1'	130465000	130562000	3548	4.032207125271944e-08
b'1'	130562000	130659000	3615	4.113588687390502e-08
b'1'	130659000	130756000	3429	4.0455401135232965e-08
b'1'	130756000	130853000	3437	4.049845139595446e-08
b'1'	130853000	130950000	3483	4.074502428601521e-08
b'1'	130950000	131047000	3493	4.0792810267813334e-08
b'1'	131047000	131144000	3529	4.006013681588142e-08
b'1'	131144000	131241000	3524	4.017863703555497e-08
b'1'	131241000	131338000	3674	4.123440595121248e-08
b'1'	131338000	131435000	3513	4.006821887497939e-08
b'1'	131435000	131532000	3583	4.065812875161724e-08
b'1'	131532000	131629000	3623	4.0989905454472555e-08
b'1'	131629000	131726000	3656	4.0096104796112963e-08
b'1'	131726000	131823000	3689	4.0923401968012904e-08
b'1'	131823000	131920000	3663	4.0651355681006054e-08
b'1'	131920000	132017000	3430	4.043849697472716e-08
b'1'	132017000	132114000	3115	3.7931633540380455e-08
b'1'	132114000	132211000	3247	3.873968037887361e-08
b'1'	132211000	132308000	3082	3.8037455467891386e-08
b'1'	132308000	132405000	3266	3.9568443613584175e-08
b'1'	132405000	132502000	3570	4.105129117387203e-08
b'1'	132502000	132599000	3534	4.113304557868566e-08
b'1'	132599000	132696000	3393	4.002718120552924e-08
b'1'	132696000	132793000	3698	4.047509230744608e-08
b'1'	132793000	132890000	3660	4.0366163207165864e-08
b'1'	132890000	132987000	3457	4.089640519706406e-08
b'1'	132987000	133084000	3449	4.095077185221547e-08
b'1'	133084000	133181000	3582	4.066284317156888e-08
b'1'	133181000	133278000	3442	4.0926352517389434e-08
b'1'	133278000	133375000	3589	4.1403156898984476e-08
b'1'	133375000	133472000	3596	4.076491335255074e-08
b'1'	133472000	133569000	3211	3.88276519636497e-08
b'1'	133569000	133666000	2888	3.745604246399305e-08
b'1'	133666000	133763000	2804	3.780752957878727e-08
b'1'	133763000	133860000	2746	3.804680271074333e-08
b'1'	133860000	133957000	2703	3.9006156464643505e-08
b'1'	133957000	134054000	2585	3.855118741104176e-08
b'1'	134054000	134151000	2597	3.9123311105994615e-08
b'1'	134151000	134248000	2898	3.769468120034783e-08
b'1'	134248000	134345000	2601	3.872339292029268e-08
b'1'	134345000	134442000	3464	4.105856653875295e-08
b'1'	134442000	134539000	3823	4.0841489522594575e-08
b'1'	134539000	134636000	3422	4.044576959107582e-08
b'1'	134636000	134733000	3706	4.019045434998848e-08
b'1'	134733000	134830000	3853	4.038451103423899e-08
b'1'	134830000	134927000	3960	3.9428074697017904e-08
b'1'	134927000	135024000	3554	4.08451773657487e-08
b'1'	135024000	135121000	3483	4.0559386356064e-08
b'1'	135121000	135218000	3420	4.0464011599657105e-08
b'1'	135218000	135315000	3456	4.092747048288445e-08
b'1'	135315000	135412000	3501	4.057534983140528e-08
b'1'	135412000	135509000	3630	4.074247227381576e-08
b'1'	135509000	135606000	3506	4.041476683436425e-08
b'1'	135606000	135703000	1006	3.9103269324135626e-08
b'1'	135703000	135800000	1765	3.747497109028846e-08
b'1'	135800000	135897000	3303	4.048494579558287e-08
b'1'	135897000	135994000	3475	4.043324933951791e-08
b'1'	135994000	136091000	3454	4.1157310995705377e-08
b'1'	136091000	136188000	3656	4.0600780626101426e-08
b'1'	136188000	136285000	3548	4.048208663490385e-08
b'1'	136285000	136382000	3628	4.1022239187928965e-08
b'1'	136382000	136479000	3592	4.163491897941869e-08
b'1'	136479000	136576000	3653	4.0377475478797385e-08
b'1'	136576000	136673000	3799	4.151321294043536e-08
b'1'	136673000	136770000	3544	4.041053138910398e-08
b'1'	136770000	136867000	3636	4.0640057839168875e-08
b'1'	136867000	136964000	3696	4.032713679766675e-08
b'1'	136964000	137061000	3861	4.010252880312767e-08
b'1'	137061000	137158000	3737	4.112297633076679e-08
b'1'	137158000	137255000	3854	4.032153735032876e-08
b'1'	137255000	137352000	3797	4.1362917699627524e-08
b'1'	137352000	137449000	3629	4.0872378902350596e-08
b'1'	137449000	137546000	3674	4.131005243022081e-08
b'1'	137546000	137643000	3482	4.067191401514585e-08
b'1'	137643000	137740000	3006	3.925585649727821e-08
b'1'	137740000	137837000	3366	4.023516472419244e-08
b'1'	137837000	137934000	3059	3.849740207046244e-08
b'1'	137934000	138031000	3321	3.9915010855640635e-08
b'1'	138031000	138128000	3367	4.0238071984185944e-08
b'1'	138128000	138225000	3419	4.000743300127182e-08
b'1'	138225000	138322000	3601	4.150669548332396e-08
b'1'	138322000	138419000	3533	4.0350919160142516e-08
b'1'	138419000	138516000	3613	4.133863304288202e-08
b'1'	138516000	138613000	3492	4.0797751441676075e-08
b'1'	138613000	138710000	3684	4.089071229962938e-08
b'1'	138710000	138807000	3330	3.982976925052755e-08
b'1'	138807000	138904000	3301	3.986865342348243e-08
b'1'	138904000	139001000	3050	3.920988248536967e-08
b'1'	139001000	139098000	2972	3.9125358590741863e-08
b'1'	139098000	139195000	2984	3.955142779395548e-08
b'1'	139195000	139292000	3104	3.7720158376525786e-08
b'1'	139292000	139389000	1249	3.912358647456998e-08
b'1'	139389000	139486000	2431	3.7687321318100045e-08
b'1'	139486000	139583000	2815	3.804069564385436e-08
b'1'	139583000	139680000	2695	3.9568435711553935e-08
b'1'	139680000	139777000	2549	3.869285844476418e-08
b'1'	139777000	139874000	2688	3.948080253981183e-08
b'1'	139874000	139971000	2824	3.855581353439469e-08
b'1'	139971000	140068000	2858	3.7992482093507205e-08
b'1'	140068000	140165000	2441	3.6907721101320634e-08
b'1'	140165000	140262000	2457	3.7370615848302495e-08
b'1'	140262000	140359000	2617	3.852062510662417e-08
b'1'	140359000	140456000	2522	3.797375325115012e-08
b'1'	140456000	140553000	2593	3.9607389977449565e-08
b'1'	140553000	140650000	2501	3.781275934853686e-08
b'1'	140650000	140747000	2577	3.7800702740013835e-08
b'1'	140747000	140844000	2680	3.950388368299586e-08
b'1'	140844000	140941000	2729	3.865130201132367e-08
b'1'	140941000	141038000	2725	3.801074179576488e-08
b'1'	141038000	141135000	2817	3.809774486648736e-08
b'1'	141135000	141232000	2795	3.718901499688516e-08
b'1'	141232000	141329000	2835	3.850302676994053e-08
b'1'	141329000	141426000	2724	3.815744109746589e-08
b'1'	141426000	141523000	2898	3.765664941595876e-08
b'1'	141523000	141620000	2882	3.739501353843702e-08
b'1'	141620000	141717000	2630	3.929033477302715e-08
b'1'	141717000	141814000	2938	3.808005222079069e-08
b'1'	141814000	141911000	2907	3.7696534226437986e-08
b'1'	141911000	142008000	2868	3.737592188982218e-08
b'1'	142008000	142105000	3605	4.191501468670298e-08
b'1'	142105000	142202000	3635	4.0840682828377516e-08
b'1'	142202000	142299000	3417	4.1032858142298976e-08
b'1'	142299000	142396000	3360	4.07206406821085e-08
b'1'	142396000	142493000	3520	3.9712549852253395e-08
b'1'	142493000	142590000	3182	3.832967117172385e-08
b'1'	142590000	142687000	3240	3.865606693555551e-08
b'1'	142687000	142784000	3659	3.989350702640487e-08
b'1'	142784000	142881000	3681	4.119962602404847e-08
b'1'	142881000	142978000	3663	4.045158204966363e-08
