chrom	start	end	nSites	recombRate
b'11'	17160000	17264000	3398	3.6900208675532664e-08
b'11'	17264000	17368000	3044	3.649011392031644e-08
b'11'	17368000	17472000	3543	3.834432574446997e-08
b'11'	17472000	17576000	3844	4.1759968092541315e-08
b'11'	17576000	17680000	3879	4.210348223061146e-08
b'11'	17680000	17784000	3907	4.229341680361144e-08
b'11'	17784000	17888000	3530	3.838176401767507e-08
b'11'	17888000	17992000	3677	4.0946273363829165e-08
b'11'	17992000	18096000	3590	3.8999945769499334e-08
b'11'	18096000	18200000	3344	3.8271943061623684e-08
b'11'	18200000	18304000	3480	3.7969491308321086e-08
b'11'	18304000	18408000	3058	3.721771104790111e-08
b'11'	18408000	18512000	3099	3.7252463833309095e-08
b'11'	18512000	18616000	2985	3.760544683678349e-08
b'11'	18616000	18720000	2978	3.75250486608548e-08
b'11'	18720000	18824000	3000	3.717636436182836e-08
b'11'	18824000	18928000	3196	3.722177200430895e-08
b'11'	18928000	19032000	2704	3.7899531027200056e-08
b'11'	19032000	19136000	2595	3.7324544263498886e-08
b'11'	19136000	19240000	2196	3.7568648971593984e-08
b'11'	19240000	19344000	2585	3.696332665738631e-08
b'11'	19344000	19401079	1572	3.651249453134179e-08
b'12'	0	103000	2344	3.6714585175375794e-08
b'12'	103000	206000	3207	3.704716754174857e-08
b'12'	206000	309000	3283	3.809600401486988e-08
b'12'	309000	412000	3345	3.787020109593263e-08
b'12'	412000	515000	3594	3.8796489620284026e-08
b'12'	515000	618000	3799	4.1517835628122965e-08
b'12'	618000	721000	3690	4.122772289503267e-08
b'12'	721000	824000	3825	4.201122499691562e-08
b'12'	824000	927000	3756	4.123204186990602e-08
b'12'	927000	1030000	3162	3.762134005276899e-08
b'12'	1030000	1133000	444	3.487483621384355e-08
b'12'	1133000	1236000	3419	3.769566208279659e-08
b'12'	1236000	1339000	3948	4.288084445500164e-08
b'12'	1339000	1442000	3554	3.837437879739556e-08
b'12'	1442000	1545000	3685	4.089388462120229e-08
b'12'	1545000	1648000	3536	3.823589743535591e-08
b'12'	1648000	1751000	3765	4.140559622136144e-08
b'12'	1751000	1854000	3676	4.118422290572083e-08
b'12'	1854000	1957000	3766	4.1503696491066426e-08
b'12'	1957000	2060000	1056	3.589466673893708e-08
b'12'	2060000	2163000	3905	4.22513565298518e-08
b'12'	2163000	2266000	3645	3.963136728709109e-08
b'12'	2266000	2369000	2941	3.768470815105791e-08
b'12'	2369000	2472000	3694	4.112929091184107e-08
b'12'	2472000	2575000	3533	3.84365779964511e-08
b'12'	2575000	2678000	3648	3.9605890282696395e-08
b'12'	2678000	2781000	3482	3.842411486282912e-08
b'12'	2781000	2884000	3425	3.809512414098152e-08
b'12'	2884000	2987000	3697	4.113272108009622e-08
b'12'	2987000	3090000	3814	4.148628316496025e-08
b'12'	3090000	3193000	3301	3.813219067519903e-08
b'12'	3193000	3296000	2460	3.7839433682295456e-08
b'12'	3296000	3399000	3663	4.007807300730343e-08
b'12'	3399000	3502000	3973	4.2913033546948096e-08
b'12'	3502000	3605000	3783	4.1355493055088466e-08
b'12'	3605000	3708000	3862	4.2048855495595356e-08
b'12'	3708000	3811000	3592	3.889945058339165e-08
b'12'	3811000	3914000	3535	3.813096740656196e-08
b'12'	3914000	4017000	3487	3.851775117258427e-08
b'12'	4017000	4120000	3524	3.815041499010391e-08
b'12'	4120000	4223000	3067	3.721422693970044e-08
b'12'	4223000	4326000	3004	3.753786025683182e-08
b'12'	4326000	4429000	3029	3.738231291444982e-08
b'12'	4429000	4532000	3257	3.79395642584211e-08
b'12'	4532000	4635000	3823	4.1755249893357823e-08
b'12'	4635000	4738000	3736	4.053594695887877e-08
b'12'	4738000	4841000	3215	3.701981225912362e-08
b'12'	4841000	4944000	3489	3.8264740876414074e-08
b'12'	4944000	5047000	3360	3.7657124912039e-08
b'12'	5047000	5150000	3453	3.790667858533109e-08
b'12'	5150000	5253000	3744	4.107349862736527e-08
b'12'	5253000	5356000	3740	4.064797962447969e-08
b'12'	5356000	5459000	3931	4.256113518301511e-08
b'12'	5459000	5562000	3749	4.111059213155554e-08
b'12'	5562000	5665000	3824	4.181495625954905e-08
b'12'	5665000	5768000	3839	4.176903910790155e-08
b'12'	5768000	5871000	3602	3.8649806122643485e-08
b'12'	5871000	5974000	3625	3.8623961587951224e-08
b'12'	5974000	6077000	3373	3.71953039822528e-08
b'12'	6077000	6180000	3669	4.048594986877254e-08
b'12'	6180000	6283000	3783	4.128352600185423e-08
b'12'	6283000	6386000	3722	4.104726328574289e-08
b'12'	6386000	6489000	3553	3.8436487466669924e-08
b'12'	6489000	6592000	3725	4.084697258676986e-08
b'12'	6592000	6695000	3931	4.243098565294218e-08
b'12'	6695000	6798000	3795	4.1572705264677176e-08
b'12'	6798000	6901000	3722	4.097495464148424e-08
b'12'	6901000	7004000	3781	4.1430258801292107e-08
b'12'	7004000	7107000	3663	4.0273715766448766e-08
b'12'	7107000	7210000	3171	3.7272388287197415e-08
b'12'	7210000	7313000	3709	4.131362586571979e-08
b'12'	7313000	7416000	3512	3.8367514423978504e-08
b'12'	7416000	7519000	3703	4.128809200106406e-08
b'12'	7519000	7622000	3423	3.763469018928487e-08
b'12'	7622000	7725000	3222	3.717227231264938e-08
b'12'	7725000	7828000	3219	3.7068464715715365e-08
b'12'	7828000	7931000	3028	3.79785351819253e-08
b'12'	7931000	8034000	3179	3.7282436062208035e-08
b'12'	8034000	8137000	3233	3.748422574196004e-08
b'12'	8137000	8240000	3389	3.696249660064508e-08
b'12'	8240000	8343000	3676	4.093873036061985e-08
b'12'	8343000	8446000	3590	3.9019562173045933e-08
b'12'	8446000	8549000	3647	3.960740695715176e-08
b'12'	8549000	8652000	3776	4.129425232076548e-08
b'12'	8652000	8755000	3750	4.0975788219782426e-08
b'12'	8755000	8858000	3815	4.1357364290204825e-08
b'12'	8858000	8961000	3763	4.1383244641708044e-08
b'12'	8961000	9064000	3617	3.868263356120633e-08
b'12'	9064000	9167000	3559	3.861252245437777e-08
b'12'	9167000	9270000	3305	3.799329153625652e-08
b'12'	9270000	9373000	3688	4.115801994524409e-08
b'12'	9373000	9476000	3803	4.1507054510349864e-08
b'12'	9476000	9579000	3744	4.100016950461505e-08
b'12'	9579000	9682000	3651	3.9744318907273385e-08
b'12'	9682000	9785000	3739	4.052301803493108e-08
b'12'	9785000	9888000	3565	3.884729039840016e-08
b'12'	9888000	9991000	3658	3.992368228165129e-08
b'12'	9991000	10094000	3409	3.731392376307947e-08
b'12'	10094000	10197000	3291	3.809182521514158e-08
b'12'	10197000	10300000	3369	3.716434863772264e-08
b'12'	10300000	10403000	3528	3.8124470907009016e-08
b'12'	10403000	10506000	3779	4.1386583764832226e-08
b'12'	10506000	10609000	3732	4.095186765766917e-08
b'12'	10609000	10712000	3679	4.086529593472758e-08
b'12'	10712000	10815000	3670	4.058157182129919e-08
b'12'	10815000	10918000	3392	3.70609911129455e-08
b'12'	10918000	11021000	3346	3.7840999658548156e-08
b'12'	11021000	11124000	3778	4.1336159363851865e-08
b'12'	11124000	11227000	3762	4.1412568045211366e-08
b'12'	11227000	11330000	3736	4.082792637482887e-08
b'12'	11330000	11433000	3399	3.7150483838541876e-08
b'12'	11433000	11536000	3171	3.7149796705477946e-08
b'12'	11536000	11639000	3261	3.794979481082672e-08
b'12'	11639000	11742000	3713	4.109002898748429e-08
b'12'	11742000	11845000	3594	3.8921164074103545e-08
b'12'	11845000	11948000	3654	3.9744481757809534e-08
b'12'	11948000	12051000	3519	3.805835547894722e-08
b'12'	12051000	12154000	3298	3.7842484381316046e-08
b'12'	12154000	12257000	3637	3.911011484433924e-08
b'12'	12257000	12360000	3401	3.7178189730812696e-08
b'12'	12360000	12463000	3625	3.839799573258618e-08
b'12'	12463000	12566000	3729	4.094312569315492e-08
b'12'	12566000	12669000	3626	3.838275795565205e-08
b'12'	12669000	12772000	3591	3.887770754595799e-08
b'12'	12772000	12875000	3482	3.8065167544359786e-08
b'12'	12875000	12978000	3380	3.7059262286156646e-08
b'12'	12978000	13081000	3340	3.784157272752348e-08
b'12'	13081000	13184000	3065	3.702022780284403e-08
b'12'	13184000	13287000	3551	3.8176451149029384e-08
b'12'	13287000	13390000	3864	4.188782654919583e-08
b'12'	13390000	13493000	3890	4.2152691436768256e-08
b'12'	13493000	13596000	3692	4.10291998458666e-08
b'12'	13596000	13699000	3740	4.0608527879614e-08
b'12'	13699000	13802000	3730	4.092295009213174e-08
b'12'	13802000	13905000	3739	4.0717289448264066e-08
b'12'	13905000	14008000	3803	4.147644719871659e-08
b'12'	14008000	14111000	3576	3.8668837904790123e-08
b'12'	14111000	14214000	3884	4.2203303940424866e-08
b'12'	14214000	14317000	3846	4.1835319963248484e-08
b'12'	14317000	14420000	3781	4.141366402244834e-08
b'12'	14420000	14523000	3490	3.814209999289727e-08
b'12'	14523000	14626000	3808	4.124449254924121e-08
b'12'	14626000	14729000	3615	3.85819385911603e-08
b'12'	14729000	14832000	3876	4.215147108844671e-08
b'12'	14832000	14935000	3817	4.1453266077671756e-08
b'12'	14935000	15038000	3626	3.873217508209117e-08
b'12'	15038000	15141000	3645	3.924742825195346e-08
b'12'	15141000	15244000	3929	4.2342311818174746e-08
b'12'	15244000	15347000	3800	4.1587336389007486e-08
b'12'	15347000	15450000	3987	4.284630571154307e-08
b'12'	15450000	15553000	3640	3.930344351110851e-08
b'12'	15553000	15656000	3325	3.78204724171795e-08
b'12'	15656000	15759000	3404	3.7112203999116724e-08
b'12'	15759000	15862000	3133	3.764696942892061e-08
b'12'	15862000	15965000	3151	3.739834630558036e-08
b'12'	15965000	16068000	3138	3.733321622633224e-08
b'12'	16068000	16171000	3115	3.744286651570887e-08
b'12'	16171000	16274000	3411	3.718590726582026e-08
b'12'	16274000	16377000	3516	3.8129740530476315e-08
b'12'	16377000	16480000	3730	4.0829293082493034e-08
b'12'	16480000	16583000	3609	3.854513754798037e-08
b'12'	16583000	16686000	3295	3.7959910096660874e-08
b'12'	16686000	16789000	3757	4.110530429906204e-08
b'12'	16789000	16892000	3856	4.1963329932743595e-08
b'12'	16892000	16995000	3827	4.180537710928803e-08
b'12'	16995000	17098000	3552	3.845449885621662e-08
b'12'	17098000	17201000	3716	4.109780595950188e-08
b'12'	17201000	17304000	3840	4.160832847589389e-08
b'12'	17304000	17407000	3842	4.17094318606548e-08
b'12'	17407000	17510000	3549	3.865432531091334e-08
b'12'	17510000	17613000	3580	3.88069017476018e-08
b'12'	17613000	17716000	3518	3.811051368843115e-08
b'12'	17716000	17819000	3693	4.1095804684453175e-08
b'12'	17819000	17922000	3848	4.173139538191034e-08
b'12'	17922000	18025000	3869	4.199498666834877e-08
b'12'	18025000	18128000	3757	4.1160772084948405e-08
b'12'	18128000	18231000	3892	4.211714329483877e-08
b'12'	18231000	18334000	3816	4.1340545334198944e-08
b'12'	18334000	18437000	3694	4.121176818063795e-08
b'12'	18437000	18540000	3452	3.788878701461241e-08
b'12'	18540000	18643000	3588	3.887883702093183e-08
b'12'	18643000	18746000	3723	4.114337937283414e-08
b'12'	18746000	18849000	3637	3.905277109929671e-08
b'12'	18849000	18952000	3798	4.1396572789965875e-08
b'12'	18952000	19055000	3744	4.082795128340244e-08
b'12'	19055000	19158000	3909	4.225161334583444e-08
b'12'	19158000	19261000	3976	4.290047653377126e-08
b'12'	19261000	19364000	3643	3.913476806208191e-08
b'12'	19364000	19467000	3356	3.768665565794436e-08
b'12'	19467000	19570000	3219	3.699249356633432e-08
b'12'	19570000	19673000	2563	3.7369641837184374e-08
b'12'	19673000	19776000	2245	3.704121954616391e-08
b'12'	19776000	19879000	2089	3.697142555124436e-08
b'12'	19879000	19897011	293	3.868245267342725e-08
b'13'	0	97000	937	3.627882737448782e-08
b'13'	97000	194000	2127	3.6237736473698125e-08
b'13'	194000	291000	2728	3.792223167044993e-08
b'13'	291000	388000	2639	3.707349298369396e-08
b'13'	388000	485000	3306	3.810060832174803e-08
b'13'	485000	582000	2987	3.7584869778267706e-08
b'13'	582000	679000	2810	3.8061965332498594e-08
b'13'	679000	776000	2091	3.6951498348823776e-08
b'13'	776000	873000	2137	3.7271622820964195e-08
b'13'	873000	970000	1886	3.533643124863499e-08
b'13'	970000	1067000	1895	3.541794034694479e-08
b'13'	1067000	1164000	1953	3.566870062589714e-08
b'13'	1164000	1261000	2743	3.77573920558611e-08
b'13'	1261000	1358000	3602	3.880296980042671e-08
b'13'	1358000	1455000	3514	3.837050267978191e-08
b'13'	1455000	1552000	3374	3.724737045947269e-08
b'13'	1552000	1649000	3331	3.785695866752452e-08
b'13'	1649000	1746000	3075	3.735704497028983e-08
b'13'	1746000	1843000	3441	3.7853294186894567e-08
b'13'	1843000	1940000	3289	3.818382494572171e-08
b'13'	1940000	2037000	3416	3.7236804242565336e-08
b'13'	2037000	2134000	3484	3.8222625803792584e-08
b'13'	2134000	2231000	3419	3.7518524675979296e-08
b'13'	2231000	2328000	3340	3.792026148817237e-08
b'13'	2328000	2425000	3445	3.792870497926197e-08
b'13'	2425000	2522000	3262	3.763900967950801e-08
b'13'	2522000	2619000	3281	3.802405809097736e-08
b'13'	2619000	2716000	3359	3.770874818843265e-08
b'13'	2716000	2813000	3596	3.909180223283564e-08
b'13'	2813000	2910000	3854	4.20213835721328e-08
b'13'	2910000	3007000	3885	4.23853497105011e-08
b'13'	3007000	3104000	3604	3.860046009111534e-08
b'13'	3104000	3201000	3899	4.231519514250625e-08
b'13'	3201000	3298000	3706	4.130712455623539e-08
b'13'	3298000	3395000	3789	4.1477658270741766e-08
b'13'	3395000	3492000	3605	3.8503692601879477e-08
b'13'	3492000	3589000	3634	3.9039462620222834e-08
b'13'	3589000	3686000	3429	3.7854418680153696e-08
b'13'	3686000	3783000	3396	3.7029912943380165e-08
b'13'	3783000	3880000	3585	3.867522102738753e-08
b'13'	3880000	3977000	3378	3.730428466045863e-08
b'13'	3977000	4074000	3457	3.779745260062143e-08
b'13'	4074000	4171000	3726	4.098348282172398e-08
b'13'	4171000	4268000	3243	3.7552327843492925e-08
b'13'	4268000	4365000	3440	3.780787469136863e-08
b'13'	4365000	4462000	3759	4.125180828318963e-08
b'13'	4462000	4559000	3282	3.819462272647161e-08
b'13'	4559000	4656000	3493	3.798911617219353e-08
b'13'	4656000	4753000	3723	4.1021570865132655e-08
b'13'	4753000	4850000	3556	3.843740539055171e-08
b'13'	4850000	4947000	3534	3.814860851727884e-08
b'13'	4947000	5044000	3515	3.8309430464842854e-08
b'13'	5044000	5141000	3562	3.8628092374256687e-08
b'13'	5141000	5238000	3575	3.886652625906678e-08
b'13'	5238000	5335000	3478	3.785811202037233e-08
b'13'	5335000	5432000	3372	3.727434541394676e-08
b'13'	5432000	5529000	3449	3.805151524107904e-08
b'13'	5529000	5626000	3720	4.116537295616123e-08
b'13'	5626000	5723000	3148	3.740132073283085e-08
b'13'	5723000	5820000	3468	3.807844381407129e-08
b'13'	5820000	5917000	3638	3.922524175601868e-08
b'13'	5917000	6014000	3565	3.889356881025601e-08
b'13'	6014000	6111000	3837	4.1727978269183406e-08
b'13'	6111000	6208000	3974	4.2917254948926367e-08
b'13'	6208000	6305000	3855	4.220709571245491e-08
b'13'	6305000	6402000	3832	4.162972803268721e-08
b'13'	6402000	6499000	3563	3.880058158357138e-08
b'13'	6499000	6596000	3561	3.864373332651608e-08
b'13'	6596000	6693000	3615	3.8567366817948385e-08
b'13'	6693000	6790000	3803	4.1508534251403046e-08
b'13'	6790000	6887000	3555	3.8278267777910654e-08
b'13'	6887000	6984000	3883	4.2190295996174823e-08
b'13'	6984000	7081000	3504	3.813092858354385e-08
b'13'	7081000	7178000	3407	3.707036773073593e-08
b'13'	7178000	7275000	3740	4.0726392758878314e-08
b'13'	7275000	7372000	3628	3.847591713738593e-08
b'13'	7372000	7469000	3727	4.098259143835679e-08
b'13'	7469000	7566000	3528	3.802687035482477e-08
b'13'	7566000	7663000	3694	4.12371565448674e-08
b'13'	7663000	7760000	3353	3.7896430339249065e-08
b'13'	7760000	7857000	3545	3.838228306081324e-08
b'13'	7857000	7954000	3581	3.886030091939919e-08
b'13'	7954000	8051000	2922	3.608736221258794e-08
b'13'	8051000	8148000	3334	3.8026625563670744e-08
b'13'	8148000	8245000	3428	3.770181381333471e-08
b'13'	8245000	8342000	3528	3.827183981988083e-08
b'13'	8342000	8439000	3483	3.834053929772117e-08
b'13'	8439000	8536000	3305	3.8010060159765455e-08
b'13'	8536000	8633000	3092	3.714010057081279e-08
b'13'	8633000	8730000	3480	3.811591455431366e-08
b'13'	8730000	8827000	3296	3.8005120360168845e-08
b'13'	8827000	8924000	3454	3.768474594337643e-08
b'13'	8924000	9021000	3277	3.821964055419633e-08
b'13'	9021000	9118000	3129	3.759129464419874e-08
b'13'	9118000	9215000	3349	3.801306069807239e-08
b'13'	9215000	9312000	3467	3.807609003976079e-08
b'13'	9312000	9409000	3502	3.8112751337253846e-08
b'13'	9409000	9506000	2873	3.689718443113503e-08
b'13'	9506000	9603000	3265	3.7766158843057285e-08
b'13'	9603000	9700000	3092	3.7100668924589225e-08
b'13'	9700000	9797000	3365	3.7331081647469134e-08
b'13'	9797000	9894000	3503	3.797478635571175e-08
b'13'	9894000	9991000	3505	3.806502513603228e-08
b'13'	9991000	10088000	3068	3.754685654647136e-08
b'13'	10088000	10185000	3246	3.7408685253226816e-08
b'13'	10185000	10282000	3147	3.738609111560185e-08
b'13'	10282000	10379000	3215	3.674725010696902e-08
b'13'	10379000	10476000	3097	3.7025747199180074e-08
b'13'	10476000	10573000	3217	3.6808551652568167e-08
b'13'	10573000	10670000	3649	3.954080314926478e-08
b'13'	10670000	10767000	3568	3.8813351522106405e-08
b'13'	10767000	10864000	3576	3.8653244192928874e-08
b'13'	10864000	10961000	3453	3.790348925721484e-08
b'13'	10961000	11058000	3573	3.8848237783112054e-08
b'13'	11058000	11155000	3718	4.128217973639872e-08
b'13'	11155000	11252000	3294	3.808244103888745e-08
b'13'	11252000	11349000	3629	3.853142838443858e-08
b'13'	11349000	11446000	3500	3.8127442929293786e-08
b'13'	11446000	11543000	3206	3.6953177358465495e-08
b'13'	11543000	11640000	3604	3.8594967321185525e-08
b'13'	11640000	11737000	3307	3.781532338556492e-08
b'13'	11737000	11834000	3543	3.8324514581645565e-08
b'13'	11834000	11931000	3645	3.933256541284083e-08
b'13'	11931000	12028000	3608	3.8421388834181236e-08
b'13'	12028000	12125000	3768	4.156489221817373e-08
b'13'	12125000	12222000	3591	3.8892840363316616e-08
b'13'	12222000	12319000	3464	3.793297585482085e-08
b'13'	12319000	12416000	3508	3.823811653158588e-08
b'13'	12416000	12513000	3365	3.7380180740552434e-08
b'13'	12513000	12610000	3488	3.833122417833997e-08
b'13'	12610000	12707000	3366	3.736584405274002e-08
b'13'	12707000	12804000	3545	3.8326435290342524e-08
b'13'	12804000	12901000	3349	3.7896488058426434e-08
b'13'	12901000	12998000	3287	3.813651738031935e-08
b'13'	12998000	13095000	3275	3.806284451925389e-08
b'13'	13095000	13192000	3427	3.7908962959202126e-08
b'13'	13192000	13289000	3341	3.7826390522475885e-08
b'13'	13289000	13386000	3666	4.0317883133748954e-08
b'13'	13386000	13483000	3582	3.8912101132556805e-08
b'13'	13483000	13580000	3472	3.778007139798599e-08
b'13'	13580000	13677000	3421	3.770344489544523e-08
b'13'	13677000	13774000	3339	3.800568964991231e-08
b'13'	13774000	13871000	3463	3.786996403502557e-08
b'13'	13871000	13968000	3195	3.739313148097491e-08
b'13'	13968000	14065000	3528	3.821144511814281e-08
b'13'	14065000	14162000	3672	4.0788706365588997e-08
b'13'	14162000	14259000	3712	4.1154257376369255e-08
b'13'	14259000	14356000	3540	3.8242814975693785e-08
b'13'	14356000	14453000	3573	3.8890259663311745e-08
b'13'	14453000	14550000	3479	3.7906816183727135e-08
b'13'	14550000	14647000	3528	3.822223551221227e-08
b'13'	14647000	14744000	3408	3.7292129963690724e-08
b'13'	14744000	14841000	3287	3.8171716115085825e-08
b'13'	14841000	14938000	3334	3.799285263001193e-08
b'13'	14938000	15035000	3357	3.758422610637007e-08
b'13'	15035000	15132000	3474	3.788594022232853e-08
b'13'	15132000	15229000	3646	3.936841795471764e-08
b'13'	15229000	15326000	3250	3.7693916764814205e-08
b'13'	15326000	15423000	3368	3.739084161003935e-08
b'13'	15423000	15520000	3153	3.7491587513823745e-08
b'13'	15520000	15617000	3465	3.7900170060949516e-08
b'13'	15617000	15714000	3600	3.8844543755760354e-08
b'13'	15714000	15811000	3627	3.856277144380007e-08
b'13'	15811000	15908000	3508	3.8212627674145836e-08
b'13'	15908000	16005000	3301	3.791105493581527e-08
b'13'	16005000	16102000	3490	3.814489456306828e-08
b'13'	16102000	16199000	3626	3.846135610062814e-08
b'13'	16199000	16296000	3290	3.817699260988376e-08
b'13'	16296000	16393000	1568	3.7193499914393445e-08
b'13'	16393000	16490000	1074	3.377190759522988e-08
b'13'	16490000	16587000	1813	3.675858436685859e-08
b'13'	16684000	16781000	3368	3.693478486774322e-08
b'13'	16781000	16878000	3265	3.778226283711014e-08
b'13'	16878000	16975000	3251	3.759075472939376e-08
b'13'	16975000	17072000	3275	3.819407611211925e-08
b'13'	17072000	17169000	3586	3.875738779793115e-08
b'13'	17169000	17266000	3506	3.8111170072290474e-08
b'13'	17266000	17363000	2916	3.6795887103066825e-08
b'13'	17363000	17460000	3350	3.783655768685636e-08
b'13'	17460000	17557000	2628	3.782765003738207e-08
b'13'	17557000	17654000	2308	3.725052972551739e-08
b'13'	17654000	17751000	2139	3.7451361026428475e-08
b'13'	17751000	17760035	179	3.8744351251767324e-08
b'14'	0	99000	1629	3.369777487036139e-08
b'14'	99000	198000	2360	3.718668510044863e-08
b'14'	198000	297000	2217	3.719773437189993e-08
b'14'	297000	396000	2343	3.733663591580817e-08
b'14'	396000	495000	2720	3.7867409102510606e-08
b'14'	495000	594000	2273	3.702966420121102e-08
b'14'	594000	693000	2445	3.718859893781495e-08
b'14'	693000	792000	2365	3.713593740336169e-08
b'14'	792000	891000	2764	3.796441768956027e-08
b'14'	891000	990000	2945	3.720956508542819e-08
b'14'	990000	1089000	3446	3.803820805037966e-08
b'14'	1089000	1188000	3403	3.704421355670673e-08
b'14'	1188000	1287000	3470	3.7954371460599046e-08
b'14'	1287000	1386000	3337	3.788114506424188e-08
b'14'	1386000	1485000	3746	4.081972466868614e-08
b'14'	1485000	1584000	3836	4.165272465850437e-08
b'14'	1584000	1683000	3674	4.095931274441688e-08
b'14'	1683000	1782000	3496	3.80581687505371e-08
b'14'	1782000	1881000	3353	3.771556248702768e-08
b'14'	1881000	1980000	3464	3.783397612793517e-08
b'14'	1980000	2079000	3031	3.774067239058296e-08
b'14'	2079000	2178000	3594	3.862615431544987e-08
b'14'	2178000	2277000	3615	3.853047309769645e-08
b'14'	2277000	2376000	3652	3.9745881447860765e-08
b'14'	2376000	2475000	3125	3.7347532815502544e-08
b'14'	2475000	2574000	3541	3.813331843234021e-08
b'14'	2574000	2673000	3334	3.789900004512491e-08
b'14'	2673000	2772000	3447	3.801942097349541e-08
b'14'	2772000	2871000	3607	3.844916636007397e-08
b'14'	2871000	2970000	3534	3.8357712384929874e-08
b'14'	2970000	3069000	3718	4.115551929624117e-08
b'14'	3069000	3168000	3646	3.9337735402013863e-08
b'14'	3168000	3267000	3516	3.824365619834731e-08
b'14'	3267000	3366000	3668	4.031115970850164e-08
b'14'	3366000	3465000	3528	3.818108448727948e-08
b'14'	3465000	3564000	3699	4.108974726292808e-08
b'14'	3564000	3663000	3365	3.756322869420242e-08
b'14'	3663000	3762000	3260	3.7862096705010075e-08
b'14'	3762000	3861000	3190	3.727726280915295e-08
b'14'	3861000	3960000	3465	3.784357056690686e-08
b'14'	3960000	4059000	3596	3.881808973404038e-08
b'14'	4059000	4158000	3445	3.784154833429971e-08
b'14'	4158000	4257000	3035	3.764146927231036e-08
b'14'	4257000	4356000	3541	3.809079296949629e-08
b'14'	4356000	4455000	3365	3.746942146009761e-08
b'14'	4455000	4554000	3517	3.822006829452863e-08
b'14'	4554000	4653000	3657	3.989394788668411e-08
b'14'	4653000	4752000	3482	3.825568660992227e-08
b'14'	4752000	4851000	3340	3.8023157946663606e-08
b'14'	4851000	4950000	3173	3.731336031396705e-08
b'14'	4950000	5049000	3354	3.771328670231993e-08
b'14'	5049000	5148000	3516	3.8199322888412175e-08
b'14'	5148000	5247000	3383	3.718324290736486e-08
b'14'	5247000	5346000	3484	3.821275822942798e-08
b'14'	5346000	5445000	3638	3.910588373660644e-08
b'14'	5445000	5544000	3898	4.247311120434289e-08
b'14'	5544000	5643000	3628	3.839324884559727e-08
b'14'	5643000	5742000	3457	3.775928321783631e-08
b'14'	5742000	5841000	3559	3.825263788640923e-08
b'14'	5841000	5940000	3527	3.790961041033162e-08
b'14'	5940000	6039000	3698	4.1045212880680116e-08
b'14'	6039000	6138000	3532	3.843215431967713e-08
b'14'	6138000	6237000	3541	3.837751289719179e-08
b'14'	6237000	6336000	3393	3.7159338406986974e-08
b'14'	6336000	6435000	3496	3.795813901118859e-08
b'14'	6435000	6534000	3426	3.767535163190961e-08
b'14'	6534000	6633000	3512	3.822091535781319e-08
b'14'	6633000	6732000	3544	3.853467525994893e-08
b'14'	6732000	6831000	3429	3.8072967707118284e-08
b'14'	6831000	6930000	3264	3.779743473516177e-08
b'14'	6930000	7029000	3396	3.70059704789005e-08
b'14'	7029000	7128000	3339	3.778790007676664e-08
b'14'	7128000	7227000	3305	3.808996583307058e-08
b'14'	7227000	7326000	3435	3.776571924967963e-08
b'14'	7326000	7425000	3411	3.724232741813323e-08
b'14'	7425000	7524000	3220	3.709441103199272e-08
b'14'	7524000	7623000	3131	3.7621606145048e-08
b'14'	7623000	7722000	3203	3.7009538073768434e-08
b'14'	7722000	7821000	3429	3.7886780242499196e-08
b'14'	7821000	7920000	3663	4.0230313521815263e-08
b'14'	7920000	8019000	3510	3.826005248162723e-08
b'14'	8019000	8118000	3726	4.106242805478898e-08
b'14'	8118000	8217000	3416	3.7198653240589676e-08
b'14'	8217000	8316000	3269	3.8008628518026756e-08
b'14'	8316000	8415000	3625	3.839661596939381e-08
b'14'	8415000	8514000	3299	3.818809908516264e-08
b'14'	8514000	8613000	3616	3.858083969360781e-08
b'14'	8613000	8712000	3444	3.787470439425038e-08
b'14'	8712000	8811000	3542	3.841037804218151e-08
b'14'	8811000	8910000	3613	3.837143271438395e-08
b'14'	8910000	9009000	3242	3.7503305365746255e-08
b'14'	9009000	9108000	3346	3.8113503747958855e-08
b'14'	9108000	9207000	3429	3.779388930033514e-08
b'14'	9207000	9306000	3833	4.165561886296966e-08
b'14'	9306000	9405000	3458	3.784876666713632e-08
b'14'	9405000	9504000	3705	4.1251037319891904e-08
b'14'	9504000	9603000	3757	4.116412993244857e-08
b'14'	9603000	9702000	3774	4.165466185839487e-08
b'14'	9702000	9801000	3257	3.799852783377021e-08
b'14'	9801000	9900000	3500	3.8115680413722125e-08
b'14'	9900000	9999000	3568	3.88198369416387e-08
b'14'	9999000	10098000	3821	4.1740364014444055e-08
b'14'	10098000	10197000	3481	3.8309165231480174e-08
b'14'	10197000	10296000	3457	3.7798366831162994e-08
b'14'	10296000	10395000	2889	3.669457242488876e-08
b'14'	10395000	10494000	2924	3.675866476142707e-08
b'14'	10494000	10593000	3478	3.796389357881576e-08
b'14'	10593000	10692000	3227	3.732548632292953e-08
b'14'	10692000	10791000	3504	3.805656120273403e-08
b'14'	10791000	10890000	3436	3.813179059197255e-08
b'14'	10890000	10989000	3913	4.2409835353667805e-08
b'14'	10989000	11088000	3561	3.862627095628747e-08
b'14'	11088000	11187000	3846	4.175040886913915e-08
b'14'	11187000	11286000	3705	4.121729874288628e-08
b'14'	11286000	11385000	3995	4.2969312493416424e-08
