chrom	start	end	nSites	recombRate
b'1'	105342000	105439000	3565	1.9593320147686896e-08
b'1'	105439000	105536000	3431	1.9532335864307112e-08
b'1'	105536000	105633000	3244	1.854242212506343e-08
b'1'	105633000	105730000	3094	1.9597779641271816e-08
b'1'	105730000	105827000	3349	1.9740793998661316e-08
b'1'	105827000	105924000	3274	1.8936480225267058e-08
b'1'	105924000	106021000	3736	2.029745479470996e-08
b'1'	106021000	106118000	3527	1.9281720269810537e-08
b'1'	106118000	106215000	3349	1.9760342354561675e-08
b'1'	106215000	106312000	3185	1.8976136392219266e-08
b'1'	106312000	106409000	3802	2.0290319519082454e-08
b'1'	106409000	106506000	3693	2.0097941565325856e-08
b'1'	106506000	106603000	3508	1.9743498532928047e-08
b'1'	106603000	106700000	3135	1.9364857229294614e-08
b'1'	106700000	106797000	3160	1.9281134317090267e-08
b'1'	106797000	106894000	3309	1.9860652885736946e-08
b'1'	106894000	106991000	3116	1.9453191749165914e-08
b'1'	106991000	107088000	3264	1.8873460932899715e-08
b'1'	107088000	107185000	3282	1.9176461619628765e-08
b'1'	107185000	107282000	3546	1.936790256008815e-08
b'1'	107282000	107379000	3784	2.016162900870624e-08
b'1'	107379000	107476000	3708	2.016920207398711e-08
b'1'	107476000	107573000	3699	2.014602215542514e-08
b'1'	107573000	107670000	3438	1.9650901597823728e-08
b'1'	107670000	107767000	3442	1.9829513604274734e-08
b'1'	107767000	107864000	3476	1.9824199521150907e-08
b'1'	107864000	107961000	3299	1.97175910396688e-08
b'1'	107961000	108058000	3647	2.0107630485093838e-08
b'1'	108058000	108155000	3153	1.914374386468125e-08
b'1'	108155000	108252000	3473	1.9819060924027683e-08
b'1'	108252000	108349000	3617	1.9165212907805657e-08
b'1'	108349000	108446000	3469	1.9604570169357406e-08
b'1'	108446000	108543000	3473	1.9886680529312237e-08
b'1'	108543000	108640000	3325	1.972805469122991e-08
b'1'	108640000	108737000	3645	1.9986989502359606e-08
b'1'	108737000	108834000	3693	2.009783712110014e-08
b'1'	108834000	108931000	3698	2.0111203233459753e-08
b'1'	108931000	109028000	3426	1.9479085456818063e-08
b'1'	109028000	109125000	3595	1.9569227201066227e-08
b'1'	109125000	109222000	3438	1.9698157316889123e-08
b'1'	109222000	109319000	3371	1.9710974012681855e-08
b'1'	109319000	109416000	3664	2.0253383969605254e-08
b'1'	109416000	109513000	3880	1.940541246691516e-08
b'1'	109513000	109610000	3608	1.944288690049775e-08
b'1'	109610000	109707000	3655	2.0076108255785933e-08
b'1'	109707000	109804000	3640	1.9808090200474752e-08
b'1'	109804000	109901000	3249	1.871273131884116e-08
b'1'	109901000	109998000	3136	1.9385967288338934e-08
b'1'	109998000	110095000	3282	1.9198847942447704e-08
b'1'	110095000	110192000	3301	1.978638410717974e-08
b'1'	110192000	110289000	3542	1.92607187348445e-08
b'1'	110289000	110386000	3485	1.9718009374867286e-08
b'1'	110386000	110483000	3513	1.971766443406919e-08
b'1'	110483000	110580000	3490	1.9864639578091612e-08
b'1'	110580000	110677000	3587	1.9222214632365613e-08
b'1'	110677000	110774000	2624	1.9912236124551118e-08
b'1'	110774000	110871000	3414	1.9652658296447487e-08
b'1'	110871000	110968000	3435	1.942500245878461e-08
b'1'	110968000	111065000	3533	1.911811079518941e-08
b'1'	111065000	111162000	3712	2.0268959558331946e-08
b'1'	111162000	111259000	3328	1.970245564556119e-08
b'1'	111259000	111356000	3395	1.967832181452322e-08
b'1'	111356000	111453000	3455	1.9800331534111443e-08
b'1'	111453000	111550000	3598	1.9397104512822418e-08
b'1'	111550000	111647000	3633	1.9709653493243334e-08
b'1'	111647000	111744000	2522	1.943172360790365e-08
b'1'	111744000	111841000	3265	1.874956259587591e-08
b'1'	111841000	111938000	3365	1.9789078076775613e-08
b'1'	111938000	112035000	3452	2.0045489992969447e-08
b'1'	112035000	112132000	3365	1.9828856232661632e-08
b'1'	112132000	112229000	3612	1.9252750052702076e-08
b'1'	112229000	112326000	3708	2.0216567380039747e-08
b'1'	112326000	112423000	3820	1.9712360453948697e-08
b'1'	112423000	112520000	3687	2.0364918807301353e-08
b'1'	112520000	112617000	3617	1.9206737990800127e-08
b'1'	112617000	112714000	2556	1.9186703509729945e-08
b'1'	112714000	112811000	3785	2.0244125195135294e-08
b'1'	112811000	112908000	3476	1.9905030933134354e-08
b'1'	112908000	113005000	3478	1.9770063999041825e-08
b'1'	113005000	113102000	3512	1.962247228327403e-08
b'1'	113102000	113199000	2923	1.9305836235388846e-08
b'1'	113199000	113296000	3405	1.971478796622612e-08
b'1'	113296000	113393000	160	1.976909046032768e-08
b'1'	113393000	113490000	2040	2.0858156577361775e-08
b'1'	113490000	113587000	3346	2.006897177767556e-08
b'1'	113587000	113684000	2775	1.911216846845252e-08
b'1'	113684000	113781000	2588	1.9734782335903695e-08
b'1'	113781000	113878000	3851	1.9855563881637375e-08
b'1'	113878000	113975000	3588	1.9344960475457936e-08
b'1'	113975000	114072000	3496	1.990609573170855e-08
b'1'	114072000	114169000	3533	1.908265301125783e-08
b'1'	114169000	114266000	3580	1.926334890842997e-08
b'1'	114266000	114363000	3291	1.958275442465643e-08
b'1'	114363000	114460000	3481	1.9616417910901904e-08
b'1'	114460000	114557000	3485	1.970647739243857e-08
b'1'	114557000	114654000	3627	1.975538434593887e-08
b'1'	114654000	114751000	3438	1.9613078873669357e-08
b'1'	114751000	114848000	3420	1.9438983941748794e-08
b'1'	114848000	114945000	3513	1.9623012283970648e-08
b'1'	114945000	115042000	233	1.9868627777576025e-08
b'1'	115042000	115139000	3171	1.9331566705992497e-08
b'1'	115139000	115236000	3425	1.9496519912265957e-08
b'1'	115236000	115333000	2879	1.925169384329118e-08
b'1'	115333000	115430000	3474	1.9821641538140915e-08
b'1'	115430000	115527000	1176	2.06633376907601e-08
b'1'	115527000	115624000	2996	1.998132031101563e-08
b'1'	115624000	115721000	3151	1.912465547994847e-08
b'1'	115721000	115818000	3237	1.8730350956649786e-08
b'1'	115818000	115915000	3240	1.860204457512922e-08
b'1'	115915000	116012000	3285	1.9384154030074847e-08
b'1'	116012000	116109000	3029	1.993289271871906e-08
b'1'	116109000	116206000	3175	1.9019153584662065e-08
b'1'	116206000	116303000	3028	1.9722719414345645e-08
b'1'	116303000	116400000	3004	1.9886976769554424e-08
b'1'	116400000	116497000	2894	1.9101573735523013e-08
b'1'	116497000	116594000	2953	1.9757791244224375e-08
b'1'	116594000	116691000	3024	1.975333643173345e-08
b'1'	116691000	116788000	3134	1.9452780542972966e-08
b'1'	116788000	116885000	3356	1.9859273476847558e-08
b'1'	116885000	116982000	2091	1.8895925975400293e-08
b'1'	116982000	117079000	3353	1.9740326082517686e-08
b'1'	117079000	117176000	3505	2.0003023108219224e-08
b'1'	117176000	117273000	3412	1.9629982389987914e-08
b'1'	117273000	117370000	3098	1.9555807578219257e-08
b'1'	117370000	117467000	3337	1.9749271696093758e-08
b'1'	117467000	117564000	3645	2.0015078213638672e-08
b'1'	117564000	117661000	3609	1.9482862584324685e-08
b'1'	117661000	117758000	3710	2.0148966177037562e-08
b'1'	117758000	117855000	3662	2.023184071610994e-08
b'1'	117855000	117952000	3392	1.9582881823421063e-08
b'1'	117952000	118049000	3620	1.9223631758418338e-08
b'1'	118049000	118146000	3586	1.919921749119865e-08
b'1'	118146000	118243000	3474	1.9836613267083914e-08
b'1'	118243000	118340000	3210	1.9171680547769922e-08
b'1'	118340000	118437000	3376	1.981660272696437e-08
b'1'	118437000	118534000	3716	2.0159949483714725e-08
b'1'	118534000	118631000	3418	1.9522858388266648e-08
b'1'	118631000	118728000	3221	1.9131698379124696e-08
b'1'	118728000	118825000	3297	1.9632513380210185e-08
b'1'	118825000	118922000	3417	1.951525066571187e-08
b'1'	118922000	119019000	3455	1.9803328384446378e-08
b'1'	119019000	119116000	3623	1.934582858219258e-08
b'1'	119116000	119213000	3717	2.0070141020475475e-08
b'1'	119213000	119310000	3629	1.976498428197507e-08
b'1'	119310000	119407000	3591	1.934422790572015e-08
b'1'	119407000	119504000	3638	1.974481838670641e-08
b'1'	119504000	119601000	3502	1.9924443558781676e-08
b'1'	119601000	119698000	3640	1.988958589968981e-08
b'1'	119698000	119795000	3654	1.9913340605059755e-08
b'1'	119795000	119892000	3712	2.0241613036653557e-08
b'1'	119892000	119989000	3522	1.9268808524189447e-08
b'1'	119989000	120086000	3729	2.0004770960004784e-08
b'1'	120086000	120183000	3356	1.986583156070136e-08
b'1'	120183000	120280000	3291	1.96084055528641e-08
b'1'	120280000	120377000	3381	1.9712009758411193e-08
b'1'	120377000	120474000	3520	1.9210454865326202e-08
b'1'	120474000	120571000	3496	1.989579230025233e-08
b'1'	120571000	120668000	3651	1.9978701475125715e-08
b'1'	120668000	120765000	3800	2.0365349038491006e-08
b'1'	120765000	120862000	3744	1.9936689128897284e-08
b'1'	120862000	120959000	3657	1.9967066250954148e-08
b'1'	120959000	121056000	3454	1.9876892050405166e-08
b'1'	121056000	121153000	3539	1.922104178211711e-08
b'1'	121153000	121250000	3521	1.9318871536123993e-08
b'1'	121250000	121347000	3518	1.9318382383274108e-08
b'1'	121347000	121444000	3654	1.9947296745571743e-08
b'1'	121444000	121541000	3619	1.9295782447963915e-08
b'1'	121541000	121638000	3696	2.018579290181576e-08
b'1'	121638000	121735000	3735	2.0180210804587637e-08
b'1'	121735000	121832000	3623	1.9350533296389695e-08
b'1'	121832000	121929000	3183	1.8979333965932277e-08
b'1'	121929000	122026000	3397	1.969324516366188e-08
b'1'	122026000	122123000	2804	1.9316246043632525e-08
b'1'	122123000	122220000	566	2.2589898098781617e-08
b'1'	122220000	122317000	3633	1.967739689047335e-08
b'1'	122317000	122414000	3605	1.9523528557733064e-08
b'1'	122414000	122511000	3637	1.9706841830637355e-08
b'1'	122511000	122608000	3639	1.9938218343531066e-08
b'1'	122608000	122705000	3532	1.911432142812509e-08
b'1'	122705000	122802000	3585	1.9209825537331273e-08
b'1'	122802000	122899000	3433	1.9506137907017998e-08
b'1'	122899000	122996000	2694	1.9627709869162224e-08
b'1'	122996000	123093000	3659	2.0047459702843026e-08
b'1'	123093000	123190000	3782	2.0158159416191546e-08
b'1'	123190000	123287000	3734	2.0243695908753602e-08
b'1'	123287000	123384000	3651	1.9976545766920893e-08
b'1'	123384000	123481000	3671	2.0613827004971504e-08
b'1'	123481000	123578000	3667	2.042081605135267e-08
b'1'	123578000	123675000	3781	2.0123170171117936e-08
b'1'	123675000	123772000	3696	2.0234615617097e-08
b'1'	123772000	123869000	3620	1.9196220130882144e-08
b'1'	123869000	123966000	3627	1.977457434047348e-08
b'1'	123966000	124063000	3677	2.0591399497114545e-08
b'1'	124063000	124160000	3714	2.0254958019671458e-08
b'1'	124160000	124257000	3694	2.0126312774185832e-08
b'1'	124257000	124354000	3637	1.97132146462388e-08
b'1'	124354000	124451000	3524	1.9224685949375863e-08
b'1'	124451000	124548000	3643	2.0000016085094004e-08
b'1'	124548000	124645000	3636	1.9677059851705492e-08
b'1'	124645000	124742000	3734	2.0308588239961593e-08
b'1'	124742000	124839000	3484	1.981061915077074e-08
b'1'	124839000	124936000	3342	1.9864514863440508e-08
b'1'	124936000	125033000	3302	1.970448614523802e-08
b'1'	125033000	125130000	3494	1.986792630731967e-08
b'1'	125130000	125227000	3212	1.9246357267295964e-08
b'1'	125227000	125324000	3475	1.992247908829771e-08
b'1'	125324000	125421000	2999	1.970085054566966e-08
b'1'	125421000	125518000	3106	1.952539524059287e-08
b'1'	125518000	125615000	3310	1.9837190002558316e-08
b'1'	125615000	125712000	3129	1.9454806254191254e-08
b'1'	125712000	125809000	3114	1.947555797334273e-08
b'1'	125809000	125906000	3214	1.9271483576153153e-08
b'1'	125906000	126003000	2788	1.9009794746439672e-08
b'1'	126003000	126100000	2885	1.9079491512030678e-08
b'1'	126100000	126197000	3032	1.9788998294185017e-08
b'1'	126197000	126294000	2944	1.954380366421307e-08
b'1'	126294000	126391000	2789	1.897550371445065e-08
b'1'	126391000	126488000	2728	1.8843167555185018e-08
b'1'	126488000	126585000	2900	1.9336563580579228e-08
b'1'	126585000	126682000	2884	1.9130882408611274e-08
b'1'	126682000	126779000	2965	1.98102051101539e-08
b'1'	126779000	126876000	2996	1.9959213866082793e-08
b'1'	126876000	126973000	3088	1.9446393598197895e-08
b'1'	126973000	127070000	3171	1.9095489687591687e-08
b'1'	127070000	127167000	3130	1.9318474416158858e-08
b'1'	127167000	127264000	2979	1.98884411360053e-08
b'1'	127264000	127361000	3115	1.9385185846261976e-08
b'1'	127361000	127458000	3440	1.9787900255548854e-08
b'1'	127458000	127555000	3538	1.917889759223204e-08
b'1'	127555000	127652000	3456	1.9893623826403554e-08
b'1'	127652000	127749000	3221	1.9141322966059565e-08
b'1'	127749000	127846000	3568	1.9324480130920892e-08
b'1'	127846000	127943000	3641	1.990817267728592e-08
b'1'	127943000	128040000	3591	1.936177513688216e-08
b'1'	128040000	128137000	3378	1.9741557875899327e-08
b'1'	128137000	128234000	3573	1.9429669294771575e-08
b'1'	128234000	128331000	3544	1.9231376521073556e-08
b'1'	128331000	128428000	3548	1.9449153124582648e-08
b'1'	128428000	128525000	3601	1.9448700218001883e-08
b'1'	128525000	128622000	3291	1.9592555862463627e-08
b'1'	128622000	128719000	3203	1.9040344682462113e-08
b'1'	128719000	128816000	2991	1.9870394960347237e-08
b'1'	128816000	128913000	3103	1.9365370217072658e-08
b'1'	128913000	129010000	3142	1.9476162263926646e-08
b'1'	129010000	129107000	2914	1.9361157533095135e-08
b'1'	129107000	129204000	3013	1.972091925455559e-08
b'1'	129204000	129301000	3229	1.8847573795957487e-08
b'1'	129301000	129398000	3513	1.9589954054589954e-08
b'1'	129398000	129495000	3749	2.016368731579925e-08
b'1'	129495000	129592000	3661	2.0092417874408168e-08
b'1'	129592000	129689000	3603	1.948346769087911e-08
b'1'	129689000	129786000	3553	1.923424538750711e-08
b'1'	129786000	129883000	3703	2.015690565602477e-08
b'1'	129883000	129980000	3493	1.9917792325451893e-08
b'1'	129980000	130077000	3179	1.9055837901112765e-08
b'1'	130077000	130174000	3504	1.9969485646472252e-08
b'1'	130174000	130271000	3498	1.9871762183361197e-08
b'1'	130271000	130368000	3455	1.979956906871715e-08
b'1'	130368000	130465000	3614	1.9328921587262886e-08
b'1'	130465000	130562000	3548	1.9355412284710146e-08
b'1'	130562000	130659000	3615	1.9404625699556958e-08
b'1'	130659000	130756000	3429	1.9430395937986683e-08
b'1'	130756000	130853000	3437	1.952642898934174e-08
b'1'	130853000	130950000	3483	1.960979536537754e-08
b'1'	130950000	131047000	3493	1.9947800929457403e-08
b'1'	131047000	131144000	3529	1.9236535859684092e-08
b'1'	131144000	131241000	3524	1.925255331791671e-08
b'1'	131241000	131338000	3674	2.049355982262405e-08
b'1'	131338000	131435000	3513	1.9667316476642193e-08
b'1'	131435000	131532000	3583	1.92985761592186e-08
b'1'	131532000	131629000	3623	1.9364706875991062e-08
b'1'	131629000	131726000	3656	1.9977605326105476e-08
b'1'	131726000	131823000	3689	2.0274605902501543e-08
b'1'	131823000	131920000	3663	2.0125297878650403e-08
b'1'	131920000	132017000	3430	1.935913852142422e-08
b'1'	132017000	132114000	3115	1.9385349340985375e-08
b'1'	132114000	132211000	3247	1.8624623080476983e-08
b'1'	132211000	132308000	3082	1.9395339010306278e-08
b'1'	132308000	132405000	3266	1.877958369711402e-08
b'1'	132405000	132502000	3570	1.9412954439424886e-08
b'1'	132502000	132599000	3534	1.9146258556966158e-08
b'1'	132599000	132696000	3393	1.955614616303651e-08
b'1'	132696000	132793000	3698	2.0170141384885504e-08
b'1'	132793000	132890000	3660	2.0064523707677828e-08
b'1'	132890000	132987000	3457	1.9816582821578426e-08
b'1'	132987000	133084000	3449	1.9883876768736492e-08
b'1'	133084000	133181000	3582	1.9231965995350777e-08
b'1'	133181000	133278000	3442	1.9839348695497385e-08
b'1'	133278000	133375000	3589	1.9349246553835847e-08
b'1'	133375000	133472000	3596	1.9555395556055797e-08
b'1'	133472000	133569000	3211	1.9189935311258702e-08
b'1'	133569000	133666000	2888	1.897640153969031e-08
b'1'	133666000	133763000	2804	1.9210397403823734e-08
b'1'	133763000	133860000	2746	1.868171189915279e-08
b'1'	133860000	133957000	2703	1.94292942060103e-08
b'1'	133957000	134054000	2585	1.9584024611598015e-08
b'1'	134054000	134151000	2597	1.9799551584401608e-08
b'1'	134151000	134248000	2898	1.9158445677825518e-08
b'1'	134248000	134345000	2601	1.9714921484769604e-08
b'1'	134345000	134442000	3464	1.9735848294014936e-08
b'1'	134442000	134539000	3823	1.9860236128797216e-08
b'1'	134539000	134636000	3422	1.9520391108163147e-08
b'1'	134636000	134733000	3706	2.020562459274045e-08
b'1'	134733000	134830000	3853	1.9724538341457508e-08
b'1'	134830000	134927000	3960	1.9036887973692365e-08
b'1'	134927000	135024000	3554	1.9266960308030735e-08
b'1'	135024000	135121000	3483	1.9694173244229264e-08
b'1'	135121000	135218000	3420	1.9521466084895855e-08
b'1'	135218000	135315000	3456	1.9864664959069163e-08
b'1'	135315000	135412000	3501	1.9951665451700593e-08
b'1'	135412000	135509000	3630	1.9789853001824916e-08
b'1'	135509000	135606000	3506	1.977682590374072e-08
b'1'	135606000	135703000	1006	2.0313308156977748e-08
b'1'	135703000	135800000	1765	2.0055723938094573e-08
b'1'	135800000	135897000	3303	1.977110734618068e-08
b'1'	135897000	135994000	3475	1.985396286159841e-08
b'1'	135994000	136091000	3454	1.9873486715568403e-08
b'1'	136091000	136188000	3656	2.0028457982767935e-08
b'1'	136188000	136285000	3548	1.9409647525663075e-08
b'1'	136285000	136382000	3628	1.983184250222103e-08
b'1'	136382000	136479000	3592	1.94459239427487e-08
b'1'	136479000	136576000	3653	1.9915907905969875e-08
b'1'	136576000	136673000	3799	2.0371654429160553e-08
b'1'	136673000	136770000	3544	1.9219779261003768e-08
b'1'	136770000	136867000	3636	1.9751721325466677e-08
b'1'	136867000	136964000	3696	2.015589934965264e-08
b'1'	136964000	137061000	3861	2.0041850549750512e-08
b'1'	137061000	137158000	3737	2.0183765515710625e-08
b'1'	137158000	137255000	3854	1.9894441439594457e-08
b'1'	137255000	137352000	3797	2.0412032858854584e-08
b'1'	137352000	137449000	3629	1.9750153889056214e-08
b'1'	137449000	137546000	3674	2.0518587957344732e-08
b'1'	137546000	137643000	3482	1.9709099062752373e-08
b'1'	137643000	137740000	3006	1.9977623878698203e-08
b'1'	137740000	137837000	3366	1.980933326713322e-08
b'1'	137837000	137934000	3059	1.9522829142165613e-08
b'1'	137934000	138031000	3321	1.9701660772180124e-08
b'1'	138031000	138128000	3367	1.977762040134589e-08
b'1'	138128000	138225000	3419	1.9452053427353875e-08
b'1'	138225000	138322000	3601	1.9517713178829736e-08
b'1'	138322000	138419000	3533	1.9078279495197534e-08
b'1'	138419000	138516000	3613	1.9297796520865934e-08
b'1'	138516000	138613000	3492	1.989267623769903e-08
b'1'	138613000	138710000	3684	2.039144411907671e-08
b'1'	138710000	138807000	3330	1.9740214294557347e-08
b'1'	138807000	138904000	3301	1.988986326524565e-08
b'1'	138904000	139001000	3050	1.9803942064059422e-08
b'1'	139001000	139098000	2972	1.9892397175783442e-08
b'1'	139098000	139195000	2984	2.0002989223970007e-08
b'1'	139195000	139292000	3104	1.956788926709912e-08
b'1'	139292000	139389000	1249	2.030936186589995e-08
b'1'	139389000	139486000	2431	1.8839602021716275e-08
b'1'	139486000	139583000	2815	1.9333701413693052e-08
b'1'	139583000	139680000	2695	1.951459634325174e-08
b'1'	139680000	139777000	2549	1.9388247410574145e-08
b'1'	139777000	139874000	2688	1.9766450194475338e-08
b'1'	139874000	139971000	2824	1.9371324654529797e-08
b'1'	139971000	140068000	2858	1.9431203061661906e-08
b'1'	140068000	140165000	2441	1.8628909760096326e-08
b'1'	140165000	140262000	2457	1.8811472597803168e-08
b'1'	140262000	140359000	2617	2.019992946212331e-08
b'1'	140359000	140456000	2522	1.946610448254078e-08
b'1'	140456000	140553000	2593	1.9786310659097077e-08
b'1'	140553000	140650000	2501	1.916383829811126e-08
b'1'	140650000	140747000	2577	1.968868837632969e-08
b'1'	140747000	140844000	2680	2.013156393095204e-08
b'1'	140844000	140941000	2729	1.8848308169419563e-08
b'1'	140941000	141038000	2725	1.8827349580270025e-08
b'1'	141038000	141135000	2817	1.9406213320501174e-08
b'1'	141135000	141232000	2795	1.903885394727991e-08
b'1'	141232000	141329000	2835	1.9407418551895312e-08
b'1'	141329000	141426000	2724	1.867934266434835e-08
b'1'	141426000	141523000	2898	1.9137184191832234e-08
b'1'	141523000	141620000	2882	1.9180609927827356e-08
b'1'	141620000	141717000	2630	1.9862076958275492e-08
b'1'	141717000	141814000	2938	1.9502778298739347e-08
b'1'	141814000	141911000	2907	1.9180909517843233e-08
b'1'	141911000	142008000	2868	1.898290293506634e-08
b'1'	142008000	142105000	3605	1.9423625272341225e-08
b'1'	142105000	142202000	3635	1.9758366159869804e-08
b'1'	142202000	142299000	3417	1.9499802175129097e-08
b'1'	142299000	142396000	3360	1.98615599335907e-08
b'1'	142396000	142493000	3520	1.9227407082200668e-08
b'1'	142493000	142590000	3182	1.8959523747915834e-08
b'1'	142590000	142687000	3240	1.8592146165668374e-08
b'1'	142687000	142784000	3659	2.0024174824705543e-08
b'1'	142784000	142881000	3681	2.050756050236821e-08
b'1'	142881000	142978000	3663	2.0182342549026856e-08
b'1'	142978000	143075000	3482	1.9679786309811545e-08
b'1'	143075000	143172000	3261	1.8896135636876423e-08
b'1'	143172000	143269000	3445	1.9821990483636395e-08
b'1'	143269000	143366000	3500	1.9945272150944684e-08
b'1'	143366000	143463000	3564	1.959172797448613e-08
b'1'	143463000	143560000	2999	1.978984265188314e-08
b'1'	143560000	143657000	3289	1.9597764030467522e-08
b'1'	143657000	143754000	3423	1.9438098871416633e-08
b'1'	143754000	143851000	3481	1.962905141057792e-08
b'1'	143851000	143948000	3571	1.9350722000307377e-08
b'1'	143948000	144045000	3496	1.98840001950131e-08
b'1'	144045000	144142000	3656	1.9948303051943874e-08
b'1'	144142000	144239000	3500	1.9933497653490217e-08
b'1'	144239000	144336000	3643	1.997751204779205e-08
b'1'	144336000	144433000	3761	2.031557019902421e-08
b'1'	144433000	144530000	3519	1.927733043433997e-08
b'1'	144530000	144627000	3425	1.9475160638648514e-08
b'1'	144627000	144724000	3561	1.9465067384018226e-08
b'1'	144724000	144821000	3705	2.0173341535347505e-08
b'1'	144821000	144918000	3584	1.9216830515351536e-08
b'1'	144918000	145015000	3472	1.977154489963205e-08
b'1'	145015000	145112000	3644	2.000592938045894e-08
b'1'	145112000	145209000	3747	2.0128651088002394e-08
b'1'	145209000	145306000	3629	1.9731329277528352e-08
b'1'	145306000	145403000	3700	2.0023444831716748e-08
b'1'	145403000	145500000	3349	1.976874092432722e-08
b'1'	145500000	145597000	3174	1.901822518200106e-08
b'1'	145597000	145694000	3292	1.9612605653717392e-08
b'1'	145694000	145791000	3491	1.9791558509035416e-08
b'1'	145791000	145888000	3370	1.967285708821158e-08
b'1'	145888000	145985000	3171	1.91663624384758e-08
b'1'	145985000	146082000	2944	1.9566516675858097e-08
b'1'	146082000	146179000	3172	1.901540432899035e-08
b'1'	146179000	146276000	3243	1.8538824725798844e-08
b'1'	146276000	146373000	3455	1.9838751786225683e-08
b'1'	146373000	146470000	3468	1.955555621635531e-08
b'1'	146470000	146567000	3378	1.9716198521568924e-08
b'1'	146567000	146664000	3136	1.936120039302e-08
b'1'	146664000	146761000	3194	1.8951670675911414e-08
b'1'	146761000	146858000	3261	1.902864564080723e-08
b'1'	146858000	146955000	3260	1.9084597769612027e-08
b'1'	146955000	147052000	3210	1.907571228017905e-08
b'1'	147052000	147149000	3205	1.908802029351184e-08
b'1'	147149000	147246000	3517	1.9393237542667688e-08
b'1'	147246000	147343000	2992	1.9813387738722773e-08
b'1'	147343000	147440000	2779	1.9062125769889176e-08
b'1'	147440000	147537000	2900	1.9272613738260056e-08
b'1'	147537000	147634000	2809	1.9280253197773222e-08
b'1'	147634000	147731000	2972	1.9935717007395087e-08
b'1'	147731000	147828000	2898	1.9131719336683144e-08
b'1'	147828000	147925000	2797	1.9010485658735454e-08
b'1'	147925000	148022000	2873	1.9183647485428105e-08
b'1'	148022000	148119000	2374	1.9061176151994822e-08
b'1'	148119000	148216000	2914	1.9341999275518918e-08
b'1'	148216000	148313000	2958	1.9864327834409668e-08
b'1'	148313000	148410000	3034	1.9713675712524697e-08
b'1'	148410000	148507000	2978	1.9927022841574598e-08
b'1'	148507000	148604000	2658	2.005739135236584e-08
b'1'	148604000	148701000	2673	2.0015167884503515e-08
b'1'	148701000	148798000	3199	1.9292606690725686e-08
b'1'	148798000	148895000	3037	1.9523262465454057e-08
b'1'	148895000	148992000	3129	1.9483889719417814e-08
b'1'	148992000	149089000	2927	1.9238514759962402e-08
b'1'	149089000	149186000	2878	1.9346136031292875e-08
b'1'	149186000	149283000	2772	1.9050071824006775e-08
b'1'	149283000	149380000	2903	1.9015362499765084e-08
b'1'	149380000	149477000	2650	1.9833071525597505e-08
b'1'	149477000	149574000	2763	1.9243269506035732e-08
b'1'	149574000	149671000	2976	1.9922234254197866e-08
b'1'	149671000	149768000	3161	1.9205005943075036e-08
b'1'	149768000	149865000	2846	1.924780887883934e-08
b'1'	149865000	149962000	3160	1.9263517857272065e-08
b'1'	149962000	150059000	3032	1.978524319788226e-08
b'1'	150059000	150156000	3194	1.9036886771209503e-08
b'1'	150156000	150253000	3015	1.9801045454628415e-08
b'1'	150253000	150350000	2928	1.927675113822126e-08
b'1'	150350000	150447000	2852	1.9427980751158595e-08
b'1'	150447000	150544000	2978	1.9937131041349026e-08
b'1'	150544000	150641000	3002	1.9943791250354457e-08
b'1'	150641000	150738000	2871	1.919477023717143e-08
b'1'	150738000	150835000	2703	1.9531937756588194e-08
b'1'	150835000	150932000	3310	1.989183323816235e-08
b'1'	150932000	151029000	3369	1.9724197416093254e-08
b'1'	151029000	151126000	2889	1.9073320713550032e-08
b'1'	151126000	151223000	3431	1.953717925054569e-08
b'1'	151223000	151320000	2226	1.8850071352861617e-08
b'1'	151320000	151417000	2987	1.9858955484549312e-08
b'1'	151417000	151514000	3210	1.9108429176210235e-08
b'1'	151514000	151611000	3179	1.90385040247671e-08
b'1'	151611000	151708000	3052	1.9561811918715168e-08
b'1'	151708000	151805000	3068	1.9478347089395052e-08
b'1'	151805000	151902000	3150	1.922873750064989e-08
b'1'	151902000	151999000	3056	1.9678667828966727e-08
b'1'	151999000	152096000	2681	1.9994822132155372e-08
b'1'	152096000	152193000	3020	1.9646718117001422e-08
b'1'	152193000	152290000	3350	1.9832608526749865e-08
b'1'	152290000	152387000	3597	1.9486074824034028e-08
b'1'	152387000	152484000	3384	1.9615776944590705e-08
b'1'	152484000	152581000	3190	1.8939501033999372e-08
b'1'	152581000	152678000	3423	1.9462898405556107e-08
b'1'	152678000	152775000	3150	1.9218391338106256e-08
b'1'	152775000	152872000	3171	1.904474379422904e-08
b'1'	152872000	152969000	2985	1.9836109770331316e-08
b'1'	152969000	153066000	3552	1.919315276888475e-08
b'1'	153066000	153163000	3572	1.9442020683379028e-08
b'1'	153163000	153260000	3712	2.0184594026402462e-08
b'1'	153260000	153357000	3524	1.926420151172486e-08
b'1'	153357000	153454000	3825	1.9909860018416037e-08
b'1'	153454000	153551000	3513	1.9614414359724926e-08
b'1'	153551000	153648000	3463	1.9763795670611917e-08
b'1'	153648000	153745000	3556	1.9213627702248913e-08
b'1'	153745000	153842000	3497	1.994089932201745e-08
b'1'	153842000	153939000	3718	2.020790727025174e-08
b'1'	153939000	154036000	3491	1.9865601736164384e-08
b'1'	154036000	154133000	3544	1.9313151024529307e-08
b'1'	154133000	154230000	3748	2.014365206170437e-08
